rxn number,sensitivity,cantera equation,cantera products,cantera reactants
1978,-1.4192393205296327e-05,2 S(125) <=> C3H2F4(1) + S(129),"{'C3H2F4(1)': 1.0, 'S(129)': 1.0}",{'S(125)': 2.0}
2177,1.4187700670046975e-05,S(10254) <=> S(11019) + S(153),"{'S(11019)': 1.0, 'S(153)': 1.0}",{'S(10254)': 1.0}
119,-1.398136153431445e-05,CH2OH(33) + OH(2) <=> CH2O(19) + H2O(4),"{'CH2O(19)': 1.0, 'H2O(4)': 1.0}","{'CH2OH(33)': 1.0, 'OH(2)': 1.0}"
2184,1.3969584336205509e-05,CFO(51) + S(125) <=> C3H2F4(1) + CO(12),"{'C3H2F4(1)': 1.0, 'CO(12)': 1.0}","{'CFO(51)': 1.0, 'S(125)': 1.0}"
42,-1.3921080223071053e-05,CH(16) + OH(2) <=> H(5) + HCO(14),"{'H(5)': 1.0, 'HCO(14)': 1.0}","{'CH(16)': 1.0, 'OH(2)': 1.0}"
1745,1.3892281744695796e-05,C3HF3(881) <=> C2H(21) + CF3(45),"{'C2H(21)': 1.0, 'CF3(45)': 1.0}",{'C3HF3(881)': 1.0}
2601,-1.3724330104799436e-05,C2HF2(72) <=> CF2CH(73),{'CF2CH(73)': 1.0},{'C2HF2(72)': 1.0}
1587,-1.3678762143414675e-05,C3HF4(540) + CH2(T)(17) <=> C3HF3(150) + CH2F(46),"{'C3HF3(150)': 1.0, 'CH2F(46)': 1.0}","{'C3HF4(540)': 1.0, 'CH2(T)(17)': 1.0}"
1701,1.363482814994981e-05,C3HF4O(85) + S(125) <=> S(124) + S(568),"{'S(124)': 1.0, 'S(568)': 1.0}","{'C3HF4O(85)': 1.0, 'S(125)': 1.0}"
2292,-1.3507958473089169e-05,CF3(45) + CHF3(42) <=> CF4(44) + CHF2(82),"{'CF4(44)': 1.0, 'CHF2(82)': 1.0}","{'CF3(45)': 1.0, 'CHF3(42)': 1.0}"
2563,-1.347739391216614e-05,C2HF2(72) + C3HF4(84) <=> CF3CCH(83) + CHFCF2(55),"{'CF3CCH(83)': 1.0, 'CHFCF2(55)': 1.0}","{'C2HF2(72)': 1.0, 'C3HF4(84)': 1.0}"
2533,1.3335145444662477e-05,C2HF2(72) + CF2(43) <=> C2HF(58) + CF3(45),"{'C2HF(58)': 1.0, 'CF3(45)': 1.0}","{'C2HF2(72)': 1.0, 'CF2(43)': 1.0}"
541,-1.333494765095546e-05,C3H2F4(1) + H(5) <=> HF(38) + S(125),"{'HF(38)': 1.0, 'S(125)': 1.0}","{'C3H2F4(1)': 1.0, 'H(5)': 1.0}"
2075,1.3230030707319481e-05,HCCO(20) + S(1481) <=> C2FO(1963) + CH2CO(27),"{'C2FO(1963)': 1.0, 'CH2CO(27)': 1.0}","{'HCCO(20)': 1.0, 'S(1481)': 1.0}"
948,-1.3223737353748172e-05,CHF(40) + CHFCF2(55) <=> CF3CCH(83) + HF(38),"{'CF3CCH(83)': 1.0, 'HF(38)': 1.0}","{'CHF(40)': 1.0, 'CHFCF2(55)': 1.0}"
1451,-1.30755441767506e-05,C3HF4(147) + HCCO(20) <=> CF3CCH(83) + S(1481),"{'CF3CCH(83)': 1.0, 'S(1481)': 1.0}","{'C3HF4(147)': 1.0, 'HCCO(20)': 1.0}"
1560,1.306425569745601e-05,C2HF(58) + CF2(43) <=> S(1856),{'S(1856)': 1.0},"{'C2HF(58)': 1.0, 'CF2(43)': 1.0}"
536,-1.2954135159581572e-05,S(124) <=> CF3CCH(83) + HF(38),"{'CF3CCH(83)': 1.0, 'HF(38)': 1.0}",{'S(124)': 1.0}
2551,-1.2914760606510653e-05,C2HF2(72) + HCO(14) <=> C2HF(58) + CHFO(47),"{'C2HF(58)': 1.0, 'CHFO(47)': 1.0}","{'C2HF2(72)': 1.0, 'HCO(14)': 1.0}"
1487,-1.2796073527001005e-05,C2F(1707) + HCO(14) <=> C2HF(58) + CO(12),"{'C2HF(58)': 1.0, 'CO(12)': 1.0}","{'C2F(1707)': 1.0, 'HCO(14)': 1.0}"
621,1.2711290477712578e-05,S(595) <=> S(1195),{'S(1195)': 1.0},{'S(595)': 1.0}
1953,1.2702525222101423e-05,HO2(10) + S(1038) <=> O2(3) + S(595),"{'O2(3)': 1.0, 'S(595)': 1.0}","{'HO2(10)': 1.0, 'S(1038)': 1.0}"
115,-1.2691711236197273e-05,CH2OH(33) + H(5) <=> CH2O(19) + H2(7),"{'CH2O(19)': 1.0, 'H2(7)': 1.0}","{'CH2OH(33)': 1.0, 'H(5)': 1.0}"
2644,-1.2662197132308222e-05,C3H2F4(1) + HF(38) <=> H(5) + S(135),"{'H(5)': 1.0, 'S(135)': 1.0}","{'C3H2F4(1)': 1.0, 'HF(38)': 1.0}"
1943,1.2655393161000462e-05,S(1038) <=> C3HF4O(85) + H(5),"{'C3HF4O(85)': 1.0, 'H(5)': 1.0}",{'S(1038)': 1.0}
1586,-1.2579086282345656e-05,C3HF4(147) + CH2(T)(17) <=> C3HF3(150) + CH2F(46),"{'C3HF3(150)': 1.0, 'CH2F(46)': 1.0}","{'C3HF4(147)': 1.0, 'CH2(T)(17)': 1.0}"
2871,1.2452198211315361e-05,O(6) + S(141) <=> C3HF4(147) + OH(2),"{'C3HF4(147)': 1.0, 'OH(2)': 1.0}","{'O(6)': 1.0, 'S(141)': 1.0}"
2143,-1.2241629286892418e-05,C3HF4(84) + S(129) <=> C3H2F4(1) + C3HF2(210),"{'C3H2F4(1)': 1.0, 'C3HF2(210)': 1.0}","{'C3HF4(84)': 1.0, 'S(129)': 1.0}"
387,-1.2231901457245497e-05,C3H2F4(1) <=> C3HF4(84) + H(5),"{'C3HF4(84)': 1.0, 'H(5)': 1.0}",{'C3H2F4(1)': 1.0}
1879,1.2190233253924361e-05,HO2(10) + S(1038) <=> S(3057),{'S(3057)': 1.0},"{'HO2(10)': 1.0, 'S(1038)': 1.0}"
2406,-1.2038490304826432e-05,C3HF2(210) + CF2CH(73) <=> C2HF(58) + CF3CCH(83),"{'C2HF(58)': 1.0, 'CF3CCH(83)': 1.0}","{'C3HF2(210)': 1.0, 'CF2CH(73)': 1.0}"
3508,-1.1934392256267657e-05,O(6) + S(37169) <=> OH(2) + S(2021),"{'OH(2)': 1.0, 'S(2021)': 1.0}","{'O(6)': 1.0, 'S(37169)': 1.0}"
3119,1.1816263821393632e-05,C3HF4O(85) + H(5) <=> C3F4O(88) + H2(7),"{'C3F4O(88)': 1.0, 'H2(7)': 1.0}","{'C3HF4O(85)': 1.0, 'H(5)': 1.0}"
1874,-1.175104494534916e-05,S(3094) <=> S(1038),{'S(1038)': 1.0},{'S(3094)': 1.0}
1532,1.1662756990429212e-05,C3HF4(147) + S(125) <=> C3H2F4(1) + C3HF3(150),"{'C3H2F4(1)': 1.0, 'C3HF3(150)': 1.0}","{'C3HF4(147)': 1.0, 'S(125)': 1.0}"
660,1.162862244453675e-05,S(171) <=> C3H2F4(1),{'C3H2F4(1)': 1.0},{'S(171)': 1.0}
1875,1.1541918937203968e-05,O2(3) + S(1195) <=> HO2(10) + S(1038),"{'HO2(10)': 1.0, 'S(1038)': 1.0}","{'O2(3)': 1.0, 'S(1195)': 1.0}"
2030,-1.1483111739500517e-05,H(5) + S(162) <=> H2(7) + S(1060),"{'H2(7)': 1.0, 'S(1060)': 1.0}","{'H(5)': 1.0, 'S(162)': 1.0}"
2180,-1.1413177319667007e-05,C2FO(1963) + HO2(10) <=> OH(2) + S(11019),"{'OH(2)': 1.0, 'S(11019)': 1.0}","{'C2FO(1963)': 1.0, 'HO2(10)': 1.0}"
2085,1.1359588354989182e-05,C3HF2(210) + S(135) <=> C3H2F4(1) + CF3CCH(83),"{'C3H2F4(1)': 1.0, 'CF3CCH(83)': 1.0}","{'C3HF2(210)': 1.0, 'S(135)': 1.0}"
641,1.1246620748857693e-05,S(175) <=> S(124),{'S(124)': 1.0},{'S(175)': 1.0}
3637,-1.1244753038879022e-05,CH2F(46) + S(2021) <=> CH2F2(41) + S(39792),"{'CH2F2(41)': 1.0, 'S(39792)': 1.0}","{'CH2F(46)': 1.0, 'S(2021)': 1.0}"
3248,-1.1194000155020297e-05,C2F4(130) + C3H2F4(1) <=> S(39004),{'S(39004)': 1.0},"{'C2F4(130)': 1.0, 'C3H2F4(1)': 1.0}"
3826,1.1132369884272905e-05,CH2CHF(56) + HO2(10) <=> C2H4F(63) + O2(3),"{'C2H4F(63)': 1.0, 'O2(3)': 1.0}","{'CH2CHF(56)': 1.0, 'HO2(10)': 1.0}"
3724,1.1110062032169332e-05,C2H2F3(68) + C3HF2(210) <=> CF3CCH(83) + CH2CF2(57),"{'CF3CCH(83)': 1.0, 'CH2CF2(57)': 1.0}","{'C2H2F3(68)': 1.0, 'C3HF2(210)': 1.0}"
3109,1.1034112871426496e-05,CH2CF2(57) + O(6) <=> CF2O(49) + CH2(S)(24),"{'CF2O(49)': 1.0, 'CH2(S)(24)': 1.0}","{'CH2CF2(57)': 1.0, 'O(6)': 1.0}"
3868,1.1017547559140846e-05,CH2CO(27) + HF(38) <=> CH2F(46) + HCO(14),"{'CH2F(46)': 1.0, 'HCO(14)': 1.0}","{'CH2CO(27)': 1.0, 'HF(38)': 1.0}"
2149,1.0913870836469439e-05,C3HF2(210) + S(125) <=> C3HF3(150) + S(129),"{'C3HF3(150)': 1.0, 'S(129)': 1.0}","{'C3HF2(210)': 1.0, 'S(125)': 1.0}"
1588,-1.0837799560683863e-05,C3HF4(147) + HCCO(20) <=> C3HF3(150) + S(1481),"{'C3HF3(150)': 1.0, 'S(1481)': 1.0}","{'C3HF4(147)': 1.0, 'HCCO(20)': 1.0}"
1899,-1.0780389993664851e-05,C3HF4O(85) + HCO(14) <=> CO(12) + S(1038),"{'CO(12)': 1.0, 'S(1038)': 1.0}","{'C3HF4O(85)': 1.0, 'HCO(14)': 1.0}"
419,1.0668702036114079e-05,H(5) + S(141) <=> C3HF4(147) + H2(7),"{'C3HF4(147)': 1.0, 'H2(7)': 1.0}","{'H(5)': 1.0, 'S(141)': 1.0}"
2957,1.0664221885391259e-05,C3H2F4(1) + O(6) <=> C2F4(130) + CH2O(19),"{'C2F4(130)': 1.0, 'CH2O(19)': 1.0}","{'C3H2F4(1)': 1.0, 'O(6)': 1.0}"
13,-1.065087251662722e-05,2 H2O(4) <=> H(5) + H2O(4) + OH(2),"{'H(5)': 1.0, 'H2O(4)': 1.0, 'OH(2)': 1.0}",{'H2O(4)': 2.0}
328,-1.0576467967076766e-05,C3H2F4(1) + CF3(45) <=> S(534),{'S(534)': 1.0},"{'C3H2F4(1)': 1.0, 'CF3(45)': 1.0}"
165,1.0576038246475526e-05,C2H2(22) + OH(2) <=> C2H(21) + H2O(4),"{'C2H(21)': 1.0, 'H2O(4)': 1.0}","{'C2H2(22)': 1.0, 'OH(2)': 1.0}"
495,1.0562757464835998e-05,O2(3) + S(1595) <=> S(2083),{'S(2083)': 1.0},"{'O2(3)': 1.0, 'S(1595)': 1.0}"
418,-1.0423798408216241e-05,C3HF4(147) + S(125) <=> C3H2F4(1) + CF3CCH(83),"{'C3H2F4(1)': 1.0, 'CF3CCH(83)': 1.0}","{'C3HF4(147)': 1.0, 'S(125)': 1.0}"
2443,-1.0293909882456495e-05,CF2CH(73) + CFO2(1113) <=> CHFCF2(55) + CO2(13),"{'CHFCF2(55)': 1.0, 'CO2(13)': 1.0}","{'CF2CH(73)': 1.0, 'CFO2(1113)': 1.0}"
3446,1.024111594867976e-05,CH2CF2(57) + HF(38) <=> CH2F(46) + CHF2(82),"{'CH2F(46)': 1.0, 'CHF2(82)': 1.0}","{'CH2CF2(57)': 1.0, 'HF(38)': 1.0}"
1157,-1.0239799923940078e-05,CHO2(640) + O(6) <=> CO2(13) + OH(2),"{'CO2(13)': 1.0, 'OH(2)': 1.0}","{'CHO2(640)': 1.0, 'O(6)': 1.0}"
2269,-1.0222252887903809e-05,C2F(1707) + CHFO(47) <=> C2HF(58) + CFO(51),"{'C2HF(58)': 1.0, 'CFO(51)': 1.0}","{'C2F(1707)': 1.0, 'CHFO(47)': 1.0}"
3639,1.0211277529761795e-05,CFO(51) + S(2021) <=> CF2O(49) + S(39792),"{'CF2O(49)': 1.0, 'S(39792)': 1.0}","{'CFO(51)': 1.0, 'S(2021)': 1.0}"
2654,-1.0208577761367699e-05,C3H3F4(86) + CF2CH(73) <=> C2HF(58) + S(227),"{'C2HF(58)': 1.0, 'S(227)': 1.0}","{'C3H3F4(86)': 1.0, 'CF2CH(73)': 1.0}"
191,-1.0131615081194526e-05,CH2CHO(35) (+M) <=> CH3(18) + CO(12) (+M),"{'CH3(18)': 1.0, 'CO(12)': 1.0}",{'CH2CHO(35)': 1.0}
762,-1.0070392636974034e-05,CF3O(48) + HCO(14) <=> CF2O(49) + CHFO(47),"{'CF2O(49)': 1.0, 'CHFO(47)': 1.0}","{'CF3O(48)': 1.0, 'HCO(14)': 1.0}"
3441,1.002554967080213e-05,CH2CHF(56) + O(6) <=> CH2CHO(35) + F(37),"{'CH2CHO(35)': 1.0, 'F(37)': 1.0}","{'CH2CHF(56)': 1.0, 'O(6)': 1.0}"
85,-9.951080069119971e-06,CH(16) + CH2O(19) <=> CH2CO(27) + H(5),"{'CH2CO(27)': 1.0, 'H(5)': 1.0}","{'CH(16)': 1.0, 'CH2O(19)': 1.0}"
2459,9.90489803046869e-06,CF2CH(73) + HCCO(20) <=> C2HF(58) + S(1481),"{'C2HF(58)': 1.0, 'S(1481)': 1.0}","{'CF2CH(73)': 1.0, 'HCCO(20)': 1.0}"
122,-9.88499135328342e-06,CH4(30) + H(5) <=> CH3(18) + H2(7),"{'CH3(18)': 1.0, 'H2(7)': 1.0}","{'CH4(30)': 1.0, 'H(5)': 1.0}"
734,-9.88027612992184e-06,S(307) <=> CF3CCH(83) + HF(38),"{'CF3CCH(83)': 1.0, 'HF(38)': 1.0}",{'S(307)': 1.0}
132,-9.803308797963148e-06,CH3OH(25) + O(6) <=> CH2OH(33) + OH(2),"{'CH2OH(33)': 1.0, 'OH(2)': 1.0}","{'CH3OH(25)': 1.0, 'O(6)': 1.0}"
1242,9.769123017008155e-06,S(1636) <=> CF2O(49) + S(1682),"{'CF2O(49)': 1.0, 'S(1682)': 1.0}",{'S(1636)': 1.0}
3631,-9.570200339933043e-06,CF3(45) + S(2021) <=> CF4(44) + S(39792),"{'CF4(44)': 1.0, 'S(39792)': 1.0}","{'CF3(45)': 1.0, 'S(2021)': 1.0}"
2487,-9.53571177466771e-06,CF2CH(73) + S(125) <=> CHFCF2(55) + S(129),"{'CHFCF2(55)': 1.0, 'S(129)': 1.0}","{'CF2CH(73)': 1.0, 'S(125)': 1.0}"
1984,-9.496090321780764e-06,HCO(14) + S(125) <=> CHFO(47) + S(129),"{'CHFO(47)': 1.0, 'S(129)': 1.0}","{'HCO(14)': 1.0, 'S(125)': 1.0}"
3734,9.489454587739229e-06,C2H2F3(68) + CHF2(82) <=> CH2CF2(57) + CHF3(42),"{'CH2CF2(57)': 1.0, 'CHF3(42)': 1.0}","{'C2H2F3(68)': 1.0, 'CHF2(82)': 1.0}"
847,9.489360220128796e-06,S(595) <=> C2HF4(54) + CH2O(19),"{'C2HF4(54)': 1.0, 'CH2O(19)': 1.0}",{'S(595)': 1.0}
130,-9.469810234390377e-06,CH3OH(25) + H(5) <=> CH2OH(33) + H2(7),"{'CH2OH(33)': 1.0, 'H2(7)': 1.0}","{'CH3OH(25)': 1.0, 'H(5)': 1.0}"
1589,-9.392957114544291e-06,C3HF4(540) + HCCO(20) <=> C3HF3(150) + S(1481),"{'C3HF3(150)': 1.0, 'S(1481)': 1.0}","{'C3HF4(540)': 1.0, 'HCCO(20)': 1.0}"
2387,-9.386321005642326e-06,C3HF4(147) + CH2O(19) <=> HCO(14) + S(141),"{'HCO(14)': 1.0, 'S(141)': 1.0}","{'C3HF4(147)': 1.0, 'CH2O(19)': 1.0}"
2564,-9.359832943026472e-06,C2HF2(72) + C3HF4(147) <=> CF3CCH(83) + CHFCF2(55),"{'CF3CCH(83)': 1.0, 'CHFCF2(55)': 1.0}","{'C2HF2(72)': 1.0, 'C3HF4(147)': 1.0}"
623,-9.312625219250204e-06,CF3CCH(83) + HF(38) <=> S(144),{'S(144)': 1.0},"{'CF3CCH(83)': 1.0, 'HF(38)': 1.0}"
1200,9.269949443888861e-06,OH(2) + S(967) <=> H2O(4) + S(1675),"{'H2O(4)': 1.0, 'S(1675)': 1.0}","{'OH(2)': 1.0, 'S(967)': 1.0}"
1228,-9.076854120808103e-06,S(125) + S(1682) <=> C3H2F4(1) + S(1481),"{'C3H2F4(1)': 1.0, 'S(1481)': 1.0}","{'S(125)': 1.0, 'S(1682)': 1.0}"
3180,9.014911352785603e-06,CH2(T)(17) + CH2F2(41) <=> CH3(18) + CHF2(82),"{'CH3(18)': 1.0, 'CHF2(82)': 1.0}","{'CH2(T)(17)': 1.0, 'CH2F2(41)': 1.0}"
3635,8.99025004691464e-06,C3HF2(210) + S(2021) <=> CF3CCH(83) + S(39792),"{'CF3CCH(83)': 1.0, 'S(39792)': 1.0}","{'C3HF2(210)': 1.0, 'S(2021)': 1.0}"
3477,-8.966603440265107e-06,OH(2) + S(37165) <=> H2O(4) + S(37246),"{'H2O(4)': 1.0, 'S(37246)': 1.0}","{'OH(2)': 1.0, 'S(37165)': 1.0}"
2569,-8.940493943201535e-06,C2HF2(72) + C2HF4(54) <=> 2 CHFCF2(55),{'CHFCF2(55)': 2.0},"{'C2HF2(72)': 1.0, 'C2HF4(54)': 1.0}"
2844,-8.921062104417483e-06,CH2(T)(17) + S(297) <=> CH2F(46) + S(6433),"{'CH2F(46)': 1.0, 'S(6433)': 1.0}","{'CH2(T)(17)': 1.0, 'S(297)': 1.0}"
2356,-8.761167407188072e-06,CHF2(82) <=> CHF(40) + F(37),"{'CHF(40)': 1.0, 'F(37)': 1.0}",{'CHF2(82)': 1.0}
708,-8.760489671762876e-06,C3HF4(84) + CH2(T)(17) <=> CF3CCH(83) + CH2F(46),"{'CF3CCH(83)': 1.0, 'CH2F(46)': 1.0}","{'C3HF4(84)': 1.0, 'CH2(T)(17)': 1.0}"
1485,-8.69904845762509e-06,C2F(1707) + CHF3(42) <=> C2HF(58) + CF3(45),"{'C2HF(58)': 1.0, 'CF3(45)': 1.0}","{'C2F(1707)': 1.0, 'CHF3(42)': 1.0}"
846,-8.690324759555624e-06,C3H2F4(1) + OH(2) <=> C2HF4(54) + CH2O(19),"{'C2HF4(54)': 1.0, 'CH2O(19)': 1.0}","{'C3H2F4(1)': 1.0, 'OH(2)': 1.0}"
1583,8.621247470064781e-06,C2H(21) + C3HF4(540) <=> C2HF(58) + C3HF3(150),"{'C2HF(58)': 1.0, 'C3HF3(150)': 1.0}","{'C2H(21)': 1.0, 'C3HF4(540)': 1.0}"
407,-8.560437464405956e-06,CH2O(19) + H(5) <=> CH3O(26),{'CH3O(26)': 1.0},"{'CH2O(19)': 1.0, 'H(5)': 1.0}"
2866,8.54626400874788e-06,S(125) + S(297) <=> S(124) + S(6433),"{'S(124)': 1.0, 'S(6433)': 1.0}","{'S(125)': 1.0, 'S(297)': 1.0}"
2682,8.483730866690283e-06,C2F(1707) + CH2CO(27) <=> C2HF(58) + HCCO(20),"{'C2HF(58)': 1.0, 'HCCO(20)': 1.0}","{'C2F(1707)': 1.0, 'CH2CO(27)': 1.0}"
3633,-8.465864887728741e-06,S(125) + S(2021) <=> C3H2F4(1) + S(39792),"{'C3H2F4(1)': 1.0, 'S(39792)': 1.0}","{'S(125)': 1.0, 'S(2021)': 1.0}"
648,-8.407802073093165e-06,S(175) <=> C3HF4(84) + H(5),"{'C3HF4(84)': 1.0, 'H(5)': 1.0}",{'S(175)': 1.0}
898,8.352638124374007e-06,C3HF4(147) + CHF3(42) <=> CF3(45) + S(141),"{'CF3(45)': 1.0, 'S(141)': 1.0}","{'C3HF4(147)': 1.0, 'CHF3(42)': 1.0}"
1729,8.342095483589221e-06,CH3(18) + S(237) <=> CH4(30) + S(125),"{'CH4(30)': 1.0, 'S(125)': 1.0}","{'CH3(18)': 1.0, 'S(237)': 1.0}"
651,8.320687398940423e-06,C3H2F4(1) + OH(2) <=> S(962),{'S(962)': 1.0},"{'C3H2F4(1)': 1.0, 'OH(2)': 1.0}"
3301,8.210454810514905e-06,CF2O(49) + O(6) <=> S(2777),{'S(2777)': 1.0},"{'CF2O(49)': 1.0, 'O(6)': 1.0}"
235,-8.121640842418893e-06,C2H6(31) + O(6) <=> C2H5(32) + OH(2),"{'C2H5(32)': 1.0, 'OH(2)': 1.0}","{'C2H6(31)': 1.0, 'O(6)': 1.0}"
2020,-8.109419840394026e-06,S(1060) <=> C2HF4(54) + CO(12),"{'C2HF4(54)': 1.0, 'CO(12)': 1.0}",{'S(1060)': 1.0}
1168,-8.088450165849104e-06,C3HF4(84) + S(237) <=> C3H2F4(1) + S(125),"{'C3H2F4(1)': 1.0, 'S(125)': 1.0}","{'C3HF4(84)': 1.0, 'S(237)': 1.0}"
2190,-8.074317090831622e-06,CFO(51) + HO2(10) <=> CHFO(47) + O2(3),"{'CHFO(47)': 1.0, 'O2(3)': 1.0}","{'CFO(51)': 1.0, 'HO2(10)': 1.0}"
3372,8.004693647253095e-06,C3F4(1603) + H(5) <=> C3HF4(148),{'C3HF4(148)': 1.0},"{'C3F4(1603)': 1.0, 'H(5)': 1.0}"
2124,-7.980701545205256e-06,C3HF3(881) <=> C3HF2(210) + F(37),"{'C3HF2(210)': 1.0, 'F(37)': 1.0}",{'C3HF3(881)': 1.0}
944,-7.968356269148725e-06,CHF(40) + CHFCF2(55) <=> CF2(43) + CH2CF2(57),"{'CF2(43)': 1.0, 'CH2CF2(57)': 1.0}","{'CHF(40)': 1.0, 'CHFCF2(55)': 1.0}"
103,7.866294491102383e-06,2 CH3(18) <=> C2H5(32) + H(5),"{'C2H5(32)': 1.0, 'H(5)': 1.0}",{'CH3(18)': 2.0}
783,-7.838341950443386e-06,F(37) + S(124) <=> C3HF4(540) + HF(38),"{'C3HF4(540)': 1.0, 'HF(38)': 1.0}","{'F(37)': 1.0, 'S(124)': 1.0}"
2754,-7.797816456302941e-06,CF3CCH(83) + HF(38) <=> C3HF4(148) + H(5),"{'C3HF4(148)': 1.0, 'H(5)': 1.0}","{'CF3CCH(83)': 1.0, 'HF(38)': 1.0}"
164,7.7703531707494e-06,C2H2(22) + OH(2) <=> CH2CO(27) + H(5),"{'CH2CO(27)': 1.0, 'H(5)': 1.0}","{'C2H2(22)': 1.0, 'OH(2)': 1.0}"
2467,-7.732553786840403e-06,CF2CH(73) + S(1682) <=> CHFCF2(55) + S(1481),"{'CHFCF2(55)': 1.0, 'S(1481)': 1.0}","{'CF2CH(73)': 1.0, 'S(1682)': 1.0}"
1644,-7.713735669985192e-06,O(6) + S(12855) <=> OH(2) + S(237),"{'OH(2)': 1.0, 'S(237)': 1.0}","{'O(6)': 1.0, 'S(12855)': 1.0}"
512,7.574109173647971e-06,CF2(43) + CH2CF2(57) <=> F(37) + S(125),"{'F(37)': 1.0, 'S(125)': 1.0}","{'CF2(43)': 1.0, 'CH2CF2(57)': 1.0}"
2476,7.543198395332987e-06,CHFCF2(55) + H(5) <=> CF2CH(73) + HF(38),"{'CF2CH(73)': 1.0, 'HF(38)': 1.0}","{'CHFCF2(55)': 1.0, 'H(5)': 1.0}"
2082,-7.533739973627183e-06,C2F(1707) + O(6) <=> C2FO(1963),{'C2FO(1963)': 1.0},"{'C2F(1707)': 1.0, 'O(6)': 1.0}"
852,7.476798178042496e-06,S(162) <=> C2HF4(54) + HCO(14),"{'C2HF4(54)': 1.0, 'HCO(14)': 1.0}",{'S(162)': 1.0}
3707,7.450984580556303e-06,CF3(45) + CH3OH(25) <=> CH2OH(33) + CHF3(42),"{'CH2OH(33)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'CH3OH(25)': 1.0}"
3140,-7.382403636843792e-06,CFO2(1113) + CHF3(42) <=> CF3(45) + S(3010),"{'CF3(45)': 1.0, 'S(3010)': 1.0}","{'CFO2(1113)': 1.0, 'CHF3(42)': 1.0}"
3398,-7.371238034921383e-06,C3HF4(147) + CHF2(82) <=> C3F4(1603) + CH2F2(41),"{'C3F4(1603)': 1.0, 'CH2F2(41)': 1.0}","{'C3HF4(147)': 1.0, 'CHF2(82)': 1.0}"
2133,-7.2744785755091975e-06,C3HF2(210) + CH2OH(33) <=> CH2O(19) + S(129),"{'CH2O(19)': 1.0, 'S(129)': 1.0}","{'C3HF2(210)': 1.0, 'CH2OH(33)': 1.0}"
2055,-7.1545820581481605e-06,C2FO(1963) + H(5) <=> CHF(40) + CO(12),"{'CHF(40)': 1.0, 'CO(12)': 1.0}","{'C2FO(1963)': 1.0, 'H(5)': 1.0}"
2218,7.151021521734216e-06,C3HF4(84) + CHFO(47) <=> C3H2F4(1) + CFO(51),"{'C3H2F4(1)': 1.0, 'CFO(51)': 1.0}","{'C3HF4(84)': 1.0, 'CHFO(47)': 1.0}"
1636,7.142722464436831e-06,O2(3) + S(12855) <=> HO2(10) + S(237),"{'HO2(10)': 1.0, 'S(237)': 1.0}","{'O2(3)': 1.0, 'S(12855)': 1.0}"
86,-7.1151336130203395e-06,CH2(T)(17) + CH2O(19) <=> CH3(18) + HCO(14),"{'CH3(18)': 1.0, 'HCO(14)': 1.0}","{'CH2(T)(17)': 1.0, 'CH2O(19)': 1.0}"
2198,-7.045468160418672e-06,CF3O(48) + CFO(51) <=> 2 CF2O(49),{'CF2O(49)': 2.0},"{'CF3O(48)': 1.0, 'CFO(51)': 1.0}"
584,7.042012270173017e-06,C3H3F4(86) + CH3(18) <=> C3H2F4(1) + CH4(30),"{'C3H2F4(1)': 1.0, 'CH4(30)': 1.0}","{'C3H3F4(86)': 1.0, 'CH3(18)': 1.0}"
2252,-7.024471519818254e-06,C3HF4(147) + CHFO(47) <=> CFO(51) + S(141),"{'CFO(51)': 1.0, 'S(141)': 1.0}","{'C3HF4(147)': 1.0, 'CHFO(47)': 1.0}"
2081,6.986503867043058e-06,F(37) + S(1481) <=> C2FO(1963) + HF(38),"{'C2FO(1963)': 1.0, 'HF(38)': 1.0}","{'F(37)': 1.0, 'S(1481)': 1.0}"
162,-6.934411742225226e-06,C2H2(22) + O(6) <=> H(5) + HCCO(20),"{'H(5)': 1.0, 'HCCO(20)': 1.0}","{'C2H2(22)': 1.0, 'O(6)': 1.0}"
818,-6.9327036134232336e-06,C3H2F4(1) + O(6) <=> H(5) + S(1675),"{'H(5)': 1.0, 'S(1675)': 1.0}","{'C3H2F4(1)': 1.0, 'O(6)': 1.0}"
2648,6.9034402348769585e-06,C3H3F4(86) + CFO2(1113) <=> CO2(13) + S(227),"{'CO2(13)': 1.0, 'S(227)': 1.0}","{'C3H3F4(86)': 1.0, 'CFO2(1113)': 1.0}"
579,6.894668460667445e-06,C2H3(28) <=> C2H2(22) + H(5),"{'C2H2(22)': 1.0, 'H(5)': 1.0}",{'C2H3(28)': 1.0}
2346,6.821146157389144e-06,CFO(51) + CH2F2(41) <=> CHF2(82) + CHFO(47),"{'CHF2(82)': 1.0, 'CHFO(47)': 1.0}","{'CFO(51)': 1.0, 'CH2F2(41)': 1.0}"
3762,6.774409956948327e-06,C2H2F3(68) + C3HF2(210) <=> C3HF3(150) + CH2CF2(57),"{'C3HF3(150)': 1.0, 'CH2CF2(57)': 1.0}","{'C2H2F3(68)': 1.0, 'C3HF2(210)': 1.0}"
1674,-6.692530413670382e-06,CH2CO(27) + H(5) <=> CH2(T)(17) + HCO(14),"{'CH2(T)(17)': 1.0, 'HCO(14)': 1.0}","{'CH2CO(27)': 1.0, 'H(5)': 1.0}"
