grid,velocity,T,density,Y_AR,Y_N2,Y_H,Y_O,Y_OH,Y_HO2,Y_H2,Y_H2O,Y_H2O2,Y_O2,Y_C,Y_CH,Y_CH2,Y_CH2*,Y_CH3,Y_CH4,Y_HCO,Y_CH2O,Y_CH3O,Y_CH2OH,Y_CH3OH,Y_CO,Y_CO2,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_HCCOH,Y_CH2CO,Y_CH3CO,Y_CH3CHO,Y_C3H3,Y_pC3H4,Y_aC3H4,Y_cC3H4,Y_aC3H5,Y_CH3CCH2,Y_C3H6,Y_nC3H7,Y_iC3H7,Y_C3H8,Y_C2H3CHO,Y_C4H2,Y_C4H4,Y_C4H6,Y_C4H612,Y_C4H7,Y_C4H81,Y_H2C4O,Y_C5H4O,Y_C5H4OH,Y_C5H5,Y_C5H6,Y_C6H2,Y_C6H3,Y_l-C6H4,Y_C6H5O,Y_C6H5OH,Y_C2O,Y_CH3CHCH,Y_CH2CHCO,Y_CH3CHOCH2,Y_CH3CH2CHO,Y_CH3COCH3,Y_CH2CHO,Y_CH2OCH,Y_CH2OCH2,Y_H2CC,Y_tC4H9,Y_iC4H5,Y_c-C4H5,Y_C4H6O23,Y_nC4H3,Y_iC4H3,Y_iC4H8,Y_iC4H10,Y_nC4H5,Y_C4H5-2,"Y_C5H5O(1,3)",Y_C2H3CHOCH2,Y_CH3CHCHCHO,Y_iC4H7,Y_iC4H9,Y_CH2CHCHCHO,Y_C4H6-2,Y_CH3CHCHCO,Y_o-C6H4,Y_C4H82,Y_pC4H9,Y_sC4H9,Y_C4H4O,Y_C4H10,Y_C6H6,Y_C6H5,Y_C6H5CH3,Y_C6H5CH2,Y_C6H5CH2OH,Y_C6H5CHO,Y_C6H5CO,Y_C6H4O2,Y_C4H6O25,"Y_C5H5O(2,4)",Y_C5H5OH,Y_lC5H7,Y_C6H5C2H,Y_OC6H4CH3,Y_HOC6H4CH3,Y_C6H4CH3,Y_C2H5OH,Y_CH3CHOH,Y_C2H4OH,Y_CH3CH2O,Y_HOC2H4O2,Y_HF,Y_F,Y_F2,Y_CH3F,Y_CH2F2,Y_CHF3,Y_CF4,Y_CH2F,Y_CHF2,Y_CF3,Y_CHF,Y_CF2,Y_CF,Y_CF3O,Y_CF2:O,Y_CHF:O,Y_CF:O,Y_CH3-CH2F,Y_CH3-CHF2,Y_CH3-CF3,Y_CH2F-CH2F,Y_CH2F-CHF2,Y_CH2F-CF3,Y_CHF2-CHF2,Y_CHF2-CF3,Y_CF3-CF3,Y_CH3-CHF,Y_CH3-CF2,Y_CH2F-CH2,Y_CH2F-CHF,Y_CH2F-CF2,Y_CHF2-CH2,Y_CHF2-CHF,Y_CHF2-CF2,Y_CF3-CH2,Y_CF3-CHF,Y_CF3-CF2,Y_CH2:CHF,Y_CH2:CF2,Y_CHF:CHF[Z],Y_CHF:CF2,Y_CF2:CF2,Y_CH2:CF,Y_CHF:CH[Z],Y_CHF:CF[Z],Y_CF2:CH,Y_CF2:CF,Y_C2HF,Y_C2F2,Y_CHFCO,Y_CF2CO,Y_CFCO,Y_CF3COF,Y_CF3CO,Y_CF3CHO,Y_CF3CHCH2,Y_CF3CCH2,Y_CF3CCH,Y_CF3COCH3,Y_CH2CFCF3,Y_Z-CHCFCF3,Y_E-CHCFCF3,Y_CH3CFCF3,Y_CH2CHFCF3,Y_CH2OCFCF3,Y_CH2COFCF3,Y_CHOCFCF3,Y_CH2COF,Y_CF3CFCO,Y_CH3COFCF3,Y_CH3COF,Y_CH2OHCFCF3,Y_CH2COHFCF3,Y_CH2OCHFCF3,Y_CHOHCHFCF3,Y_CHFCHOH,Y_CF3CF
0.0,0.08149719212180968,298.0,1.6845011527105331,1.4505989103819887e-18,0.35010237460786675,0.0,0.0,3.964274965958003e-15,1.190015726941129e-13,6.340822024330027e-11,0.0,1.6133053630369756e-12,0.2563410552834926,0.0,8.440734685818447e-12,9.632325012909918e-13,4.7062297856469506e-26,2.4802087681819226e-14,0.0,3.3643192480926456e-20,0.0,1.3843146346672868e-20,4.832637662330808e-30,4.5237353459288944e-14,0.0,0.0,7.929399320631208e-13,1.4635834514523067e-12,0.0,0.0,0.0,1.29600988732479e-13,2.3892232481926577e-29,0.0,0.0,0.0,0.0,1.0855983665263497e-25,8.3976101376873e-13,1.919525863742181e-12,0.0,0.0,0.0,0.0,7.99623359737903e-30,3.2328919161767675e-29,0.0,2.3166660757575272e-12,0.0,3.459315010515686e-13,1.3615740119243767e-12,8.13257895931721e-12,2.542295751005861e-29,0.0,4.418789257158446e-15,0.0,0.0,1.000294165103946e-14,1.683622805486766e-13,0.0,0.0,0.0,9.750480327430639e-14,0.0,3.6032405754704e-36,0.0,2.4477670958088836e-14,0.0,2.087965946206907e-14,6.301793915899137e-12,0.0,0.0,0.0,5.883233383716383e-37,0.0,0.0,6.657700129053041e-15,5.603013705370133e-16,9.781325194288096e-15,1.3420609006035538e-33,2.0117425712990696e-13,0.0,0.0,0.0,0.0,4.778781208729231e-13,1.5284105278966237e-11,0.0,0.0,0.0,1.1493455406365416e-12,0.0,1.1454506627993098e-13,0.0,1.4024829604993305e-32,0.0,0.0,3.917392569589468e-12,0.0,7.970575668318657e-12,5.93732516510639e-13,7.139228006839499e-12,0.0,3.447702692184699e-12,0.0,8.710473459101936e-13,1.6424576249322498e-24,8.063598921458661e-28,7.052414496236348e-14,2.9962388481600846e-15,0.0,0.0,1.4384963717504475e-13,0.0,3.55620611293415e-13,0.0,1.272389469359051e-16,0.0,3.0565287882599354e-18,0.0,9.859659900467294e-12,0.0,0.0,7.625247870217598e-14,0.0,7.300380012562885e-13,0.0,0.0,0.0,1.4876542509159024e-19,1.1653272918877613e-11,0.0,0.0,0.0,0.0,0.0,1.013014580830306e-17,4.151532456077015e-12,3.881403219501039e-14,1.6316538924189168e-12,5.292947333892859e-13,0.0,0.0,4.398180970529986e-12,2.3967892755326756e-12,1.3926718858571638e-31,0.0,1.3946113857009818e-31,0.0,9.543936542546992e-32,0.0,0.0,0.0,0.0,2.8086292886384335e-14,2.3188633482043267e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2749810263087584e-31,0.0,2.1905312187460167e-35,0.0,0.0,1.6180177584905026e-14,0.0,0.0,0.0,9.292737620932022e-26,0.0,4.1046175021462864e-16,1.930133520250199e-12,0.0,1.0256043675761504e-12,0.3935565699293507,6.853683255479855e-15,1.3706872600422104e-14,0.0,0.0,0.0,0.0,0.0,4.762424724983825e-13,8.788226907053213e-18,4.33178379391183e-22,1.82094364708137e-14,1.0405007732931797e-22,1.0912696806193826e-17,7.994640225461926e-16,1.1029811303953797e-18,0.0,6.673145198578989e-16
0.008,0.08149719296288961,297.9999997935357,1.684501135472107,1.4505989071680325e-18,0.35010237392278165,0.0,0.0,9.775646275294779e-14,4.603083426800583e-12,6.550932031134101e-10,0.0,2.1445447649870837e-12,0.25634105494285586,0.0,2.019124953209882e-19,6.920917107300945e-19,1.5882557555040117e-24,8.576160658558985e-13,0.0,1.7320775462846295e-18,0.0,7.298411887786839e-19,2.5471843960820203e-28,4.5320443256463336e-14,0.0,1.5671824700114882e-13,1.5398374697453448e-19,1.471468132875006e-12,0.0,0.0,0.0,0.0,7.880244023090045e-28,0.0,0.0,0.0,0.0,6.838881321465805e-24,8.397615568827773e-13,1.9194804030546702e-12,0.0,0.0,0.0,0.0,5.584329493373803e-28,2.2577553149528964e-27,0.0,2.316657886722692e-12,0.0,3.4593258432641955e-13,1.3615739906586822e-12,8.132579018056099e-12,2.0812864025119122e-27,0.0,4.419321935765702e-15,0.0,0.0,1.0002947029527057e-14,1.6836227650352365e-13,0.0,0.0,0.0,9.628796771886944e-12,0.0,1.8493844697423318e-34,0.0,2.447756675576509e-14,0.0,2.0879661823290856e-14,6.301788336534552e-12,0.0,0.0,0.0,2.792304439434702e-35,0.0,0.0,6.657699426499448e-15,5.603014340665114e-16,9.780275857746789e-15,0.0,2.011742472510464e-13,0.0,0.0,0.0,0.0,4.778781216958658e-13,1.5284105197780425e-11,0.0,0.0,0.0,1.149345532393659e-12,0.0,1.145450678554456e-13,0.0,0.0,0.0,0.0,3.917392633455096e-12,0.0,7.124256789933874e-15,5.937754043384153e-13,7.138990671976272e-12,0.0,3.447961136821144e-12,0.0,9.731267874257885e-13,1.6433693650959034e-24,7.739372512871926e-26,7.052413069791195e-14,2.996242684743872e-15,0.0,0.0,1.438496372422595e-13,0.0,3.556206668345645e-13,0.0,1.5184725558190019e-23,0.0,2.206814864219801e-16,1.3141556302220858e-11,0.0,0.0,0.0,7.62628198245265e-14,0.0,7.303240848878001e-13,0.0,0.0,0.0,8.02113570385126e-18,1.1659936472858781e-11,0.0,0.0,0.0,0.0,0.0,1.0094430040632008e-17,4.151532450155491e-12,3.71912007405804e-14,1.6146940066568938e-12,5.292947397776069e-13,0.0,0.0,4.398181074387357e-12,2.3643332549823978e-12,9.535004603551001e-30,0.0,9.546228753127644e-30,0.0,7.797823058366193e-30,0.0,0.0,0.0,0.0,3.7256363315859733e-20,2.3125279952456324e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202593931737211e-29,0.0,1.5906562853453562e-33,0.0,0.0,1.61804796077564e-14,0.0,0.0,0.0,7.96401862594548e-24,0.0,3.3223144096382096e-14,1.8977299210370433e-12,0.0,1.0256046018497903e-12,0.39355657036138497,5.832037079987071e-13,1.1736795854043317e-12,0.0,0.0,0.0,0.0,0.0,0.0,8.655685557245479e-16,4.3444953830155855e-20,2.0995014883385693e-14,1.0327752321669967e-20,1.0790919762025788e-15,7.929311894744187e-14,1.1028687611689644e-16,0.0,2.5167576839067973e-31
0.016,0.08149720237833054,298.0000004441631,1.6845009408603806,1.4505989022025583e-18,0.35010236665170724,7.140128272789249e-21,2.750523385086034e-20,1.1067695620165003e-14,3.50210595613687e-12,6.74630875152249e-09,4.243393614109777e-12,2.4888732241835973e-12,0.2563410511961327,0.0,4.900732162588835e-27,1.5714492490016472e-23,1.898686154588913e-25,9.647031104967995e-13,0.0,0.0,0.0,6.041149063284887e-19,1.065242346106146e-28,4.5333931411987354e-14,4.1392553584793845e-10,2.5737512705153397e-12,3.0115283060985473e-26,1.8872784283416904e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444300999966735e-24,8.397967866731668e-13,1.9194395618839814e-12,0.0,0.0,0.0,0.0,0.0,5.055102236248596e-29,0.0,2.3166579870746256e-12,0.0,3.4594309776262347e-13,1.3615739954734257e-12,8.13257911296243e-12,0.0,0.0,4.419561317813442e-15,0.0,0.0,1.0003190112382196e-14,1.683622758484543e-13,0.0,0.0,0.0,9.637317066426586e-12,0.0,1.8298126312762693e-40,0.0,2.447753520433665e-14,0.0,2.0879662608228973e-14,6.3017835998908395e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.657699395481765e-15,5.6030145610888845e-16,9.770059844488417e-15,0.0,2.0117421583509128e-13,0.0,2.4260020483004963e-30,1.3261373707695988e-30,0.0,4.77878125619992e-13,1.5284105305941137e-11,0.0,0.0,0.0,1.1493455380413356e-12,0.0,1.1454507999470017e-13,0.0,0.0,0.0,0.0,3.917392691912543e-12,0.0,6.3899056876156794e-18,5.938235445250749e-13,7.138693513928184e-12,0.0,3.448252014334491e-12,0.0,9.732180674013493e-13,1.6480835103857404e-24,5.73875034791252e-26,7.052380628908818e-14,2.996242133098533e-15,0.0,0.0,1.4384964126012376e-13,0.0,3.5562066421936895e-13,1.8361514812707277e-27,0.0,7.906700699808962e-26,2.2056743482484544e-16,4.1008391540496794e-10,9.316231538570794e-21,0.0,0.0,7.689222826229542e-14,0.0,7.494022568312823e-13,2.6680244040268825e-14,1.5321677809550583e-15,0.0,2.5998757270844935e-17,1.1982803822525104e-11,0.0,0.0,0.0,0.0,0.0,1.1208806502673107e-17,4.1515325140006725e-12,3.6340409111439895e-14,1.5970725116515454e-12,5.29294794386922e-13,0.0,0.0,4.3981913291454466e-12,0.0,1.7343425380317444e-31,2.7314212379780636e-27,3.992653922404775e-33,1.4289556785070719e-27,0.0,2.090681308530808e-27,0.0,0.0,0.0,2.847905398843854e-20,2.3578703269319087e-15,0.0,2.1197049850903853e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6210236114523882e-14,1.0880123277736304e-30,0.0,0.0,0.0,0.0,3.067390321002233e-13,1.6273090862006672e-12,0.0,1.0256250704058842e-12,0.393556574472399,0.0,0.0,0.0,0.0,0.0,1.3205191547075925e-23,0.0,0.0,8.65568772373424e-16,1.1641035243513937e-20,2.1740495840686224e-14,2.3850096316288945e-21,2.891416929357817e-16,8.414131205907748e-14,2.668362277946484e-17,0.0,3.464428243296266e-33
0.02,0.08149724242085982,298.0000118313324,1.6845001132060622,1.4505988900845104e-18,0.350102331980378,0.0,2.7657153886274255e-21,3.2482693203806987e-15,3.0300381079781837e-12,3.102291065866984e-08,8.159603617938723e-11,2.6196664205146606e-12,0.2563410313132366,1.759376803070838e-31,2.5303101482250366e-34,1.7400254609294785e-24,4.531592615060755e-26,8.005783441532917e-13,0.0,0.0,0.0,4.273322463633736e-19,7.54376024674077e-29,4.540484874108475e-14,6.432741369782719e-09,4.997715695685872e-11,1.212010868672634e-32,9.337576397829593e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613461792881401e-24,8.406542651358541e-13,1.9196139401141165e-12,0.0,0.0,3.817305607187594e-25,0.0,0.0,0.0,0.0,2.316658008744924e-12,0.0,3.4596977640600985e-13,1.3615740562331766e-12,8.132579417138024e-12,0.0,0.0,4.4272510040059005e-15,0.0,0.0,1.0003218601448228e-14,1.6836229325643913e-13,0.0,0.0,0.0,9.63732512852939e-12,0.0,0.0,1.6888618702357612e-27,2.4477530005448874e-14,0.0,2.087966334461579e-14,6.301784330771686e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.657706600530335e-15,5.603014809339764e-16,9.746660505313304e-15,7.170165907142529e-28,2.0117417168299855e-13,0.0,3.0528680039097563e-30,0.0,0.0,4.778781435360177e-13,1.5284105904280236e-11,0.0,0.0,0.0,1.149345581542191e-12,0.0,1.1454507986191325e-13,0.0,2.296937209659231e-26,2.5386928578033722e-25,0.0,3.91739280894402e-12,0.0,1.1610142974694684e-20,5.938481420577922e-13,7.138541376585703e-12,0.0,3.4484000949030498e-12,0.0,9.73218197404238e-13,1.772021308035241e-24,4.876415602731158e-26,7.05238150802817e-14,2.996242052258144e-15,0.0,0.0,1.4384964362203713e-13,0.0,3.5562066929331083e-13,3.552724449183712e-27,0.0,1.5336002218799362e-25,2.1993077157287326e-16,6.2700978652798836e-09,0.0,0.0,0.0,9.504106513587827e-14,0.0,1.228757212879969e-12,4.9102007977584024e-14,3.1673032847389926e-15,0.0,3.5704966422008013e-17,1.7959578511867244e-11,0.0,0.0,0.0,0.0,0.0,1.2188795988097226e-17,4.151533081341215e-12,3.609726924415563e-14,1.5829518527132022e-12,5.292961869023095e-13,0.0,0.0,4.398565582176466e-12,0.0,3.1043995138636164e-31,6.576967712782931e-27,7.739856206296276e-30,7.214502329476414e-27,3.703881457889644e-29,6.2600498056232046e-27,5.405723335908744e-28,0.0,0.0,1.922996360639638e-20,3.8901518688570344e-15,0.0,3.25186312074291e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.8693503392993948e-29,0.0,0.0,0.0,1.7101848734380426e-14,0.0,0.0,0.0,0.0,0.0,7.577584743298371e-13,1.1813138414101324e-12,2.9704153654339654e-14,1.0256317955213757e-12,0.393556592731844,0.0,0.0,0.0,0.0,0.0,1.3278158404392365e-24,0.0,0.0,8.655787892359843e-16,4.380146384563936e-21,2.188175967790334e-14,1.6547497679918056e-21,1.0879466632091932e-16,8.484807080739692e-14,1.8060501111365905e-17,0.0,2.2352241202895324e-34
0.022,0.08149735347809597,298.0001119279631,1.6844978177140233,1.4505989468648365e-18,0.35010221483453313,0.0,8.3431843931697885e-22,1.9166809064198716e-15,2.9561504664165842e-12,8.546937796651257e-08,6.350553319296755e-10,2.704613456064148e-12,0.25634094828048376,0.0,1.7741623309830018e-34,5.9935036817730745e-25,2.288500417567377e-26,6.859316461202673e-13,1.8460974075507757e-12,0.0,0.0,3.5396082776587294e-19,6.503073591713381e-29,4.6120740355858066e-14,5.165082577513476e-08,5.266729339960884e-10,4.2704248288105584e-35,7.794554917540503e-11,0.0,0.0,6.553427753490059e-26,0.0,1.0848741050957315e-26,0.0,0.0,0.0,0.0,4.069122645155948e-24,8.513042083465066e-13,1.9220182577014483e-12,0.0,0.0,2.120608815292017e-25,0.0,0.0,0.0,0.0,2.3166583926794223e-12,0.0,3.4604623561259737e-13,1.3615744776252445e-12,8.13258071230012e-12,0.0,0.0,4.552742950480864e-15,0.0,0.0,1.000370325687065e-14,1.683625101140742e-13,0.0,0.0,0.0,9.637326442968383e-12,0.0,2.6520630226251817e-40,2.3871882506123945e-26,2.4477531143508045e-14,0.0,2.0879665963202386e-14,6.301822160424338e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.657816498753445e-15,5.603015696658388e-16,9.714420223095171e-15,7.362996051512414e-28,2.011741721322281e-13,0.0,2.812377422197122e-30,0.0,0.0,4.778782020353725e-13,1.5284107833187343e-11,0.0,0.0,0.0,1.1493457843377743e-12,0.0,1.1454510125426602e-13,0.0,2.3903481430898366e-26,2.6423780470536295e-25,0.0,3.917393275422582e-12,0.0,4.304226346727774e-23,5.938598076357435e-13,7.138470486561193e-12,0.0,3.448470336202685e-12,0.0,9.73218373529825e-13,3.805861910630892e-24,4.251726971534278e-26,7.052384190935547e-14,2.9962515613859034e-15,0.0,0.0,1.438496620661928e-13,0.0,3.5562070352470177e-13,3.397990186778661e-27,0.0,1.4676496984426217e-25,2.1973927069762828e-16,5.092015328313841e-08,0.0,0.0,0.0,3.0912264978454506e-13,0.0,7.372434316791543e-12,6.467651390986993e-14,5.104918025640669e-15,0.0,3.947125110481138e-17,7.47463394748423e-11,0.0,0.0,5.8130481632382525e-12,0.0,0.0,1.442410815202703e-17,4.151539759529133e-12,3.6311377310766216e-14,1.5740103455863762e-12,5.293176248517922e-13,0.0,0.0,4.404839405366163e-12,0.0,2.8266616894784105e-31,4.5229432023728866e-26,6.809121400615892e-30,7.208665232818723e-27,4.03489958317611e-29,6.135603458490078e-27,5.834323633471535e-28,0.0,0.0,5.324881248624237e-21,3.007267471708399e-14,0.0,1.961421273501786e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0489734842785495e-28,1.0299479890400573e-32,1.1215812843391238e-11,1.4228979836604468e-13,3.0489780610589725e-14,0.0,0.0,0.0,0.0,0.0,1.1642564665377508e-12,7.798206966058802e-13,5.043936588562915e-13,1.0256342489602111e-12,0.3935566473981038,0.0,0.0,0.0,0.0,0.0,4.0055356856824325e-25,0.0,0.0,8.657664723966515e-16,2.4420008053044917e-21,2.194610356088276e-14,1.5317671338051102e-21,6.065457822979162e-17,8.505672967547068e-14,1.660489204463173e-17,0.0,2.7848807419757e-35
0.023,0.08149759877660082,298.0005769013999,1.6844927475626,1.4505992845259235e-18,0.3501019123443397,0.0,4.004524834678591e-22,1.5713498340379248e-15,2.8521490941749012e-12,1.601360006920559e-07,2.7537340680767897e-09,2.825031483935015e-12,0.2563406811225313,2.008492672840601e-30,0.0,3.4220386190670426e-25,1.7733457821462526e-26,6.486897652436029e-13,9.24321805397592e-12,0.0,1.2917941269541353e-12,3.2057756609099815e-19,6.580316775806578e-29,4.9971552536919563e-14,2.3281197479991366e-07,3.0427068477355554e-09,1.8560118230258322e-34,4.109942155546047e-10,0.0,0.0,9.690196666387487e-26,0.0,1.2537057856414655e-25,0.0,1.514795316704774e-11,0.0,0.0,4.051095754583212e-24,9.201036793701204e-13,1.937600276139066e-12,0.0,0.0,2.7134015587769033e-25,0.0,0.0,0.0,0.0,2.3166602365375056e-12,0.0,3.4642617383805815e-13,1.3615770224633142e-12,8.132585771013236e-12,0.0,0.0,5.6056414055625965e-15,0.0,0.0,1.0007819368303068e-14,1.6836420975771513e-13,0.0,0.0,0.0,9.637329584544917e-12,0.0,2.0397587253731173e-39,1.2327367784527543e-25,2.4477538159031602e-14,0.0,2.087967472022704e-14,6.302132391856419e-12,0.0,0.0,0.0,0.0,0.0,9.18439693267749e-23,6.658673009532654e-15,5.603019109597201e-16,9.683313117362301e-15,7.126471973571431e-28,2.0117423196002142e-13,0.0,2.654483816334434e-30,0.0,0.0,4.77878351420571e-13,1.5284112673224762e-11,0.0,0.0,0.0,1.1493466930533175e-12,0.0,1.1454522275767363e-13,0.0,2.316994050933077e-26,2.5610981674918675e-25,0.0,3.917394503236538e-12,0.0,1.198668750834435e-25,5.938638168563062e-13,7.138449056182418e-12,0.0,3.4484945517710104e-12,0.0,9.732190889920741e-13,2.105934845271217e-23,3.880480842326195e-26,7.052391348977844e-14,2.996345458504279e-15,0.0,0.0,1.4384970805251344e-13,0.0,3.5562081123387236e-13,3.234761879884229e-27,0.0,1.3996592682922375e-25,2.2036235673937466e-16,2.3218787043895674e-07,0.0,0.0,4.847042604814609e-13,1.6201152099855576e-12,4.4226837542200615e-11,4.8278579615308885e-11,8.04762558175008e-14,1.2681878533762046e-14,0.0,3.94014178278149e-17,3.5871173541625907e-10,0.0,0.0,8.421849776572321e-11,0.0,1.3346248562845216e-15,2.672223591695013e-17,4.151588992730435e-12,3.867290252321968e-14,1.5691652410793577e-12,5.294905380504222e-13,0.0,0.0,4.45892267176026e-12,3.6312225913634216e-12,0.0,2.9320916969410672e-25,0.0,6.918482683793646e-27,2.8421773292596223e-29,3.392040623944356e-27,6.562408768244786e-28,0.0,0.0,1.1082033633076477e-21,2.5664453792658377e-13,8.002786773000236e-12,1.2979390054061787e-10,0.0,9.508953281025227e-13,0.0,0.0,3.4510380157391966e-29,0.0,5.88109837023157e-28,2.4412819375251275e-30,1.0177810014686156e-10,1.915849917621971e-12,1.3426793269522633e-13,0.0,0.0,0.0,0.0,0.0,1.4229923653227396e-12,5.286424627186017e-13,4.2784612288399936e-12,1.0256360123500676e-12,0.39355677429050495,0.0,0.0,0.0,0.0,0.0,1.922533154019695e-25,0.0,0.0,8.675748925220436e-16,1.7949907110858467e-21,2.2167167656511055e-14,1.5005839209269123e-21,4.458352860456247e-17,8.515103308130204e-14,1.6236449393342774e-17,0.0,6.192328971899367e-36
0.024,0.08149870275370545,298.00361170500645,1.6844699295069832,1.4506011068919339e-18,0.35010052807455166,0.0,3.206590108006759e-22,1.4634925057577354e-15,2.8437078624392295e-12,3.2155198199024383e-07,1.4273850841237403e-08,3.3483505545566257e-12,0.25633924187917423,2.842790385489551e-33,0.0,3.0840439322949215e-25,1.8455047866345735e-26,7.362015357235829e-13,4.796799291132209e-11,2.6100138011611177e-25,1.1483937928097297e-11,3.536430974012724e-19,1.0386058227736864e-28,7.8883148881053e-14,1.260926835848077e-06,2.158764242853011e-08,1.1272012637274789e-33,2.6776491213876575e-09,8.010162402370615e-27,4.367646079944641e-12,1.093962409477888e-25,0.0,1.0538474958125164e-24,0.0,1.4696645303731768e-10,0.0,0.0,6.122527507622462e-24,1.535633010279712e-12,2.077037827083844e-12,0.0,0.0,1.303133278579867e-24,0.0,3.097662266860211e-28,0.0,0.0,2.316676268815244e-12,0.0,3.503138946161081e-13,1.3616025401192874e-12,8.132625488561206e-12,0.0,0.0,1.773435357142724e-14,0.0,0.0,1.0055134664907075e-14,1.6838342643231028e-13,0.0,0.0,0.0,9.637344072549842e-12,0.0,1.5840753846067256e-38,9.181963914643863e-25,2.4477574496988377e-14,0.0,2.0879728561830795e-14,6.30559626513286e-12,1.7332372151057602e-25,0.0,0.0,4.378884225709476e-36,0.0,9.990445514685753e-23,6.667837845154248e-15,5.603046553143868e-16,9.623552146494344e-15,6.952920381927333e-28,2.0117461168267427e-13,0.0,2.5425592704422893e-30,0.0,1.0027896934257536e-24,4.778790436694425e-13,1.528413498773534e-11,0.0,0.0,0.0,1.1493544983434134e-12,0.0,1.1454648940923458e-13,0.0,2.2295763877308158e-26,2.464279297942065e-25,0.0,3.917400266441767e-12,0.0,0.0,5.938587825243318e-13,7.138495161332715e-12,0.0,3.4484641286793563e-12,0.0,9.732260438425885e-13,2.21980560586907e-22,3.6691846816869753e-26,7.052456272197315e-14,2.9974766248975433e-15,0.0,0.0,1.4384990875506454e-13,0.0,3.556213565316819e-13,3.1029823133644583e-27,1.83092778219926e-25,1.365206845269468e-25,2.272813933311841e-16,1.2738005879410217e-06,0.0,0.0,5.0560357290389144e-12,1.2759695443732213e-11,4.668685865642792e-10,4.250622168448028e-10,1.488991201172163e-13,7.393807141555876e-14,0.0,3.328932202471259e-17,2.3466645387431783e-09,0.0,0.0,9.358992649619503e-10,0.0,4.950071821466713e-15,1.4089649365519943e-16,4.152105875210425e-12,6.52647233360375e-14,1.566024284350767e-12,5.314111331814909e-13,0.0,0.0,5.09857733933598e-12,6.025772427368282e-11,0.0,2.6375602541151616e-24,0.0,6.633165849664957e-27,1.462550810543213e-28,4.9132064500995595e-27,1.7309410556052567e-27,6.523409435384826e-19,0.0,1.6254520302856448e-22,2.9365552017336056e-12,8.53861251667764e-11,1.1620874776303217e-09,1.5390420754232093e-13,1.0851172147299232e-11,9.255875331984859e-12,0.0,3.60005500178375e-28,0.0,4.91435638279759e-27,2.4141908028517165e-29,8.301000138375274e-10,1.7910130468095105e-11,1.2413796708986094e-12,0.0,1.8252188696864696e-12,0.0,0.0,0.0,1.7348227514040028e-12,2.7323406361747013e-13,4.5544286028460174e-11,1.0256459401952865e-12,0.3935573284477771,0.0,0.0,0.0,0.0,0.0,1.539323717868297e-25,0.0,6.166185655425536e-11,8.914191310288055e-16,1.3855934956012523e-21,2.448158684745515e-14,1.4935830367813892e-21,3.4412152979057807e-17,8.535010596524957e-14,1.6137746723292185e-17,0.0,1.1757624932785872e-36
