,0,1
0,9.999989729860074e-07,8.504383701748529e-13
1,9.999493120629124e-07,1.5642658047040913e-09
2,9.99793982359575e-07,6.454832033445397e-09
3,9.99638674135467e-07,1.1345398262186703e-08
4,9.99483389177554e-07,1.6235964490928007e-08
5,9.993281280790168e-07,2.1126530719669315e-08
6,9.990004371304487e-07,3.145095654576767e-08
7,9.984008258644231e-07,5.035144332240871e-08
8,9.972964384307304e-07,8.519285471606637e-08
9,9.94310508661921e-07,1.7958715492275934e-07
10,9.913335295267367e-07,2.739814551294523e-07
11,9.88365475896626e-07,3.6837575533614526e-07
12,9.854063215830525e-07,4.627700555428382e-07
13,9.80954207416076e-07,6.053248334909219e-07
14,9.765222472515525e-07,7.478796114390058e-07
15,9.721103427269565e-07,8.904343893870895e-07
16,9.677183989104127e-07,1.0329891673351731e-06
17,9.633463258722273e-07,1.1755439452832568e-06
18,9.58994035301574e-07,1.3180987232313404e-06
19,9.522760776583773e-07,1.539415492049762e-06
20,9.418087321671005e-07,1.8873881264721957e-06
21,9.228036943908459e-07,2.5292032554449006e-06
22,9.129648415012985e-07,2.866689546404729e-06
23,9.032310576004075e-07,3.2041758373645576e-06
24,8.936012221146853e-07,3.5416621283243863e-06
25,8.777289575486024e-07,4.105951930770587e-06
26,8.621390929222394e-07,4.670241733216787e-06
27,8.468265988964546e-07,5.234531535662988e-06
28,8.317865411857809e-07,5.798821338109188e-06
29,8.170140763250881e-07,6.363111140555389e-06
30,8.02504446147294e-07,6.927400943001589e-06
31,7.882529754056577e-07,7.49169074544779e-06
32,7.742550712408286e-07,8.055980547893991e-06
33,7.475215358875641e-07,9.162662197866551e-06
34,7.180191823488233e-07,1.0430965950467024e-05
35,6.89683568405478e-07,1.1699269703067496e-05
36,6.624685711111019e-07,1.2967573455667968e-05
37,6.363298828195915e-07,1.4235877208268442e-05
38,6.112249371681434e-07,1.5504180960868912e-05
39,5.871128505244305e-07,1.6772484713469386e-05
40,5.639543613797958e-07,1.804078846606986e-05
41,5.308569041898293e-07,1.99471417350111e-05
42,4.997072303848126e-07,2.1853495003952344e-05
43,4.703907269371821e-07,2.375984827289359e-05
44,4.427995198328053e-07,2.566620154183483e-05
45,4.168320810563742e-07,2.7572554810776073e-05
46,3.9239285797562745e-07,2.947890807971732e-05
47,3.693919212889551e-07,3.138526134865856e-05
48,3.4774463258835574e-07,3.32916146175998e-05
49,3.2737133268434154e-07,3.519796788654104e-05
50,3.0819704934719945e-07,3.710432115548228e-05
51,2.901512220849637e-07,3.901067442442352e-05
52,2.7316744249456437e-07,4.091702769336476e-05
53,2.5718320970526486e-07,4.2823380962306e-05
54,2.421397004418515e-07,4.472973423124724e-05
55,2.279815527981396e-07,4.6636087500188476e-05
56,2.1465666268225897e-07,4.854244076912972e-05
57,2.0211599211785982e-07,5.044879403807096e-05
58,1.9031338879391392e-07,5.23551473070122e-05
59,1.792054162756825e-07,5.426150057595344e-05
60,1.6875119423524274e-07,5.6167853844894676e-05
61,1.5891224806834816e-07,5.807420711383592e-05
62,1.4965236733681164e-07,5.998056038277716e-05
63,1.4093747253371176e-07,6.18869136517184e-05
64,1.327354896952142e-07,6.379326692065965e-05
65,1.250162323945929e-07,6.56996201896009e-05
66,1.1775129067631614e-07,6.760597345854214e-05
67,1.1091392652028522e-07,6.951232672748339e-05
68,1.044789754555721e-07,7.141867999642463e-05
69,9.842275396434058e-08,7.332503326536588e-05
70,9.272297233466856e-08,7.523138653430712e-05
71,8.735865264029766e-08,7.713773980324838e-05
72,8.231005154551557e-08,7.904409307218963e-05
73,7.755858765202613e-08,8.095044634113087e-05
74,7.308677312104133e-08,8.285679961007212e-05
75,6.887814931893602e-08,8.476315287901336e-05
76,6.491722624950083e-08,8.666950614795461e-05
77,6.118942555001053e-08,8.857585941689586e-05
78,5.768102684158168e-08,9.04822126858371e-05
79,5.4379117236553135e-08,9.238856595477835e-05
80,5.127154381711552e-08,9.429491922371959e-05
81,4.834686891032963e-08,9.620127249266084e-05
82,4.4269804669634e-08,9.906787992603905e-05
83,4.0548170992547544e-08,0.00010193448735941724
84,3.7150980776695556e-08,0.00010480109479279544
85,3.404994738130906e-08,0.00010766770222617364
86,3.1219252362535744e-08,0.00011053430965955183
87,2.8635329759332632e-08,0.00011340091709293003
88,2.62766675727023e-08,0.00011626752452630824
89,2.4123628030343336e-08,0.00011913413195968644
90,2.2158285034124576e-08,0.00012200073939306465
91,2.036427565468698e-08,0.00012486734682644286
92,1.8726663737055253e-08,0.00012773395425982108
93,1.7231815109529733e-08,0.00013060056169319928
94,1.586728397946899e-08,0.0001334671691265775
95,1.462170950610476e-08,0.0001363337765599557
96,1.3484721343088837e-08,0.00013920038399333392
97,1.2446853254705696e-08,0.00014206699142671215
98,1.14994642199174e-08,0.00014493359886009035
99,1.0634666479238175e-08,0.00014780020629346857
100,9.845259903019403e-09,0.00015066681372684677
101,9.124672067871283e-09,0.000153533421160225
102,8.466903526228836e-09,0.0001564000285936032
103,7.866477841229376e-09,0.0001592666360269814
104,7.318395990751639e-09,0.00016213324346035963
105,6.8180947548910865e-09,0.00016499985089373783
106,6.3614087276857345e-09,0.00016786645832711606
107,5.944535634711338e-09,0.00017073306576049425
108,5.5640046734985725e-09,0.00017359967319387248
109,5.216647616642036e-09,0.00017646628062725067
110,4.747951999880086e-09,0.00018080193795946242
111,4.339658108449116e-09,0.00018513759529167418
112,3.9839803619449445e-09,0.0001894732526238859
113,3.6741356898986595e-09,0.00019380890995609765
114,3.404217430093942e-09,0.00019814456728830938
115,3.1690817939390803e-09,0.00020248022462052113
116,2.9642473885140128e-09,0.00020681588195273288
117,2.785809202472351e-09,0.0002111515392849446
118,2.6303651928112558e-09,0.00021548719661715636
119,2.494952176857951e-09,0.0002198228539493681
120,2.3769891282082322e-09,0.00022415851128157984
121,2.27422750531393e-09,0.0002284941686137916
122,2.18470831308078e-09,0.0002328298259460033
123,2.106724975540646e-09,0.00023716548327821506
124,2.0387909326867785e-09,0.0002415011406104268
125,1.9796112429327826e-09,0.00024583679794263854
126,1.9280578067045195e-09,0.00025017245527485027
127,1.883147855858628e-09,0.000254508112607062
128,1.8440252649659245e-09,0.00025884376993927377
129,1.7943641504665514e-09,0.0002653801780892093
130,1.754031187909776e-09,0.0002719165862391449
131,1.7212729595948878e-09,0.00027845299438908046
132,1.694664692225685e-09,0.00028498940253901604
133,1.6730513229985051e-09,0.0002915258106889516
134,1.6554962128925091e-09,0.0002980622188388872
135,1.6412381080662085e-09,0.0003045986269888228
136,1.6296576578689758e-09,0.00031113503513875837
137,1.6202516188358041e-09,0.00031767144328869395
138,1.6126116970275327e-09,0.00032420785143862953
139,1.606406535893804e-09,0.00033074425958856506
140,1.6013668589634034e-09,0.00033728066773850064
141,1.597273748029205e-09,0.0003438170758884362
142,1.5939493809440112e-09,0.0003503534840383718
143,1.5900043405509945e-09,0.0003604362365613879
144,1.5871444920257112e-09,0.00037051898908440397
145,1.5850706956615001e-09,0.00038060174160742006
146,1.5835653339066347e-09,0.00039068449413043614
147,1.582472261505437e-09,0.0004007672466534522
148,1.5816794571160225e-09,0.0004108499991764683
149,1.580875161065606e-09,0.000426161966079982
150,1.5803868659415937e-09,0.00044147393298349575
151,1.5800883811863597e-09,0.00045678589988700944
152,1.5799025993451036e-09,0.0004720978667905232
153,1.5797871041098724e-09,0.00048740983369403683
154,1.5797179244849274e-09,0.0005027218005975505
