,0,1
0,9.999989999819698e-07,2.930131611230762e-19
1,9.999989815185224e-07,4.0121132609584245e-16
2,9.999987968840775e-07,4.410394455443036e-15
3,9.99998612249663e-07,8.419577584790229e-15
4,9.999982436914208e-07,1.592848731282678e-14
5,9.999974753542125e-07,3.0314461293545446e-14
6,9.99995914810105e-07,5.71132214734221e-14
7,9.999929352793301e-07,1.0549845410616666e-13
8,9.999875053807795e-07,1.9137068849031625e-13
9,9.999778250820573e-07,3.4273689485211117e-13
10,9.999606473838802e-07,6.094939744114589e-13
11,9.99929462498937e-07,1.0873888392572968e-12
12,9.99858007353107e-07,2.069318505183647e-12
13,9.997865573169866e-07,3.0512481711099975e-12
14,9.99715112390235e-07,4.033177837036348e-12
15,9.996436725724945e-07,5.605020567177099e-12
16,9.995722378634022e-07,7.176863297317849e-12
17,9.994685615117742e-07,8.7487060274586e-12
18,9.993648959210852e-07,1.032054875759935e-11
19,9.992612410901936e-07,1.380613942625869e-11
20,9.99157597017949e-07,1.906017002563924e-11
21,9.988831528223273e-07,2.431420062501979e-11
22,9.986087840622431e-07,2.956823122440034e-11
23,9.980786308515237e-07,3.8825045962641143e-11
24,9.975487592906733e-07,5.641067424052067e-11
25,9.970191692298978e-07,8.465237584811938e-11
26,9.964898605196297e-07,1.1289407745571809e-10
27,9.956251175229567e-07,1.4113577906331681e-10
28,9.94015210472247e-07,1.6937748067091553e-10
29,9.924079084272361e-07,2.620572890576581e-10
30,9.897220153402042e-07,3.547370974444007e-10
31,9.870433965427623e-07,4.474169058311433e-10
32,9.84372032346725e-07,5.400967142178858e-10
33,9.817079031168277e-07,6.327765226046283e-10
34,9.790509892562044e-07,7.959120750515972e-10
35,9.727919391216713e-07,9.59047627498566e-10
36,9.665729315575407e-07,1.1221831799455348e-09
37,9.603937102825916e-07,1.2853187323925035e-09
38,9.542540205557089e-07,1.4484542848394722e-09
39,9.481536094497467e-07,1.8099084473545454e-09
40,9.420922258159095e-07,2.29760542826698e-09
41,9.360696200783362e-07,2.639532176636734e-09
42,9.300855441507839e-07,2.9814589250064882e-09
43,9.241397514982024e-07,3.3233856733762423e-09
44,9.140916475715727e-07,3.6653124217459964e-09
45,8.954588091410188e-07,4.0072391701157504e-09
46,8.77206071761315e-07,4.542277719291281e-09
47,8.593256822188521e-07,5.077316268466811e-09
48,8.418100452593949e-07,5.612354817642341e-09
49,8.246517202281981e-07,6.1473933668178715e-09
50,8.078434181568975e-07,6.988271506283417e-09
51,7.913779988252973e-07,7.829149645748962e-09
52,7.752484677285273e-07,8.670027785214507e-09
53,7.465718546046199e-07,9.510905924680052e-09
54,7.189569504903794e-07,1.0351784064145596e-08
55,6.923644529803854e-07,1.1192662203611141e-08
56,6.667565149594323e-07,1.2525830733990362e-08
57,6.420966840801932e-07,1.3858999264369582e-08
58,6.006687296327098e-07,1.5192167794748805e-08
59,5.619166498935386e-07,1.6525336325128024e-08
60,5.256675955848718e-07,1.7858504855507243e-08
61,4.917598806109391e-07,1.919167338588646e-08
62,4.600422793838209e-07,2.052484191626568e-08
63,4.3037334366666386e-07,2.18580104466449e-08
64,4.0262075573753157e-07,2.319117897702412e-08
65,3.766607358937225e-07,2.4524347507403338e-08
66,3.5237749800802036e-07,2.5857516037782557e-08
67,3.2966273786811584e-07,2.785993571381513e-08
68,3.084151484486995e-07,2.9862355389847705e-08
69,2.885399650800161e-07,3.186477506588028e-08
70,2.6994854248735503e-07,3.386719474191286e-08
71,2.525579608845242e-07,3.586961441794544e-08
72,2.3629065694339002e-07,3.7872034093978015e-08
73,2.210740774701614e-07,3.987445377001059e-08
74,1.99882226626094e-07,4.187687344604317e-08
75,1.8072835157232548e-07,4.387929312207575e-08
76,1.6341645040202487e-07,4.5881712798108325e-08
77,1.4776936242102376e-07,4.78841324741409e-08
78,1.3362698440772342e-07,4.988655215017348e-08
79,1.2084462518613124e-07,5.188897182620606e-08
80,1.0929150405434162e-07,5.3891391502238635e-08
81,9.8849407019957e-08,5.589381117827121e-08
82,8.941148588003833e-08,5.789623085430379e-08
83,8.088117160088522e-08,5.989865053033637e-08
84,7.317118463605606e-08,6.190107020636895e-08
85,6.620263786711683e-08,6.390348988240152e-08
86,5.990422863364266e-08,6.59059095584341e-08
87,5.42115109306557e-08,6.790832923446668e-08
88,4.906623714885548e-08,6.991074891049926e-08
89,4.441576165338175e-08,7.191316858653183e-08
90,4.0212501343048986e-08,7.391558826256441e-08
91,3.6413448686302166e-08,7.591800793859699e-08
92,3.29797320280949e-08,7.792042761462957e-08
93,2.98762180518528e-08,7.992284729066214e-08
94,2.7071152189637263e-08,8.192526696669472e-08
95,2.4535833562843082e-08,8.39276866427273e-08
96,2.2244321307186587e-08,8.593010631875988e-08
97,2.017316921662597e-08,8.793252599479245e-08
98,1.830118587309485e-08,8.993494567082503e-08
99,1.660921779029617e-08,9.193736534685761e-08
100,1.5079953406532323e-08,9.393978502289019e-08
101,1.3697745952294672e-08,9.594220469892276e-08
102,1.2448453365301576e-08,9.794462437495534e-08
103,1.1319293592701095e-08,9.994704405098792e-08
104,1.0298713798390586e-08,1.019494637270205e-07
105,9.376272148091485e-09,1.0395188340305307e-07
106,8.542530967888439e-09,1.0595430307908565e-07
107,7.788960179575458e-09,1.0795672275511823e-07
108,7.107850020600239e-09,1.099591424311508e-07
109,6.492232155622412e-09,1.1196156210718338e-07
110,5.935808374672189e-09,1.1396398178321596e-07
111,5.432886149208372e-09,1.1596640145924854e-07
112,4.978320385912465e-09,1.1796882113528112e-07
113,4.56746078147544e-09,1.1997124081131368e-07
114,4.196104239783472e-09,1.2197366048734624e-07
115,3.860451865079257e-09,1.239760801633788e-07
116,3.5570700911582574e-09,1.2597849983941137e-07
117,3.282855548707452e-09,1.2798091951544394e-07
118,3.035003311177727e-09,1.299833391914765e-07
119,2.8109781943077144e-09,1.3198575886750907e-07
120,2.6084888157103365e-09,1.3398817854354163e-07
121,2.4254641491132265e-09,1.359905982195742e-07
122,2.260032333319708e-09,1.3799301789560676e-07
123,2.1105015190384156e-09,1.3999543757163932e-07
124,1.9753425576117465e-09,1.419978572476719e-07
125,1.8531733545266983e-09,1.4400027692370445e-07
126,1.7427447276130555e-09,1.4600269659973702e-07
127,1.6429276252211456e-09,1.4800511627576958e-07
128,1.5527015735898391e-09,1.5000753595180214e-07
129,1.4711442351985348e-09,1.520099556278347e-07
130,1.3974219712654434e-09,1.5401237530386727e-07
131,1.3307813118264176e-09,1.5601479497989984e-07
132,1.270541246113513e-09,1.580172146559324e-07
133,1.2160862543466022e-09,1.6001963433196497e-07
134,1.1668600096387418e-09,1.6202205400799753e-07
135,1.1223596855727427e-09,1.640244736840301e-07
136,1.0821308112031695e-09,1.6602689336006266e-07
137,1.0457626208390937e-09,1.6802931303609522e-07
138,1.0128838510257427e-09,1.700317327121278e-07
139,9.83158941719211e-10,1.7203415238816035e-07
140,9.562846027841542e-10,1.7403657206419292e-07
141,9.319867106823264e-10,1.7603899174022548e-07
142,9.100175035983338e-10,1.7905322509421971e-07
143,8.901530463026761e-10,1.8206745844821395e-07
144,8.721909388121753e-10,1.8508169180220818e-07
145,8.559482454024662e-10,1.8809592515620242e-07
146,8.412596227818691e-10,1.9111015851019665e-07
147,8.279756282738134e-10,1.9412439186419088e-07
148,8.159611906968709e-10,1.9713862521818512e-07
149,8.050942282961979e-10,2.0015285857217935e-07
150,7.952643995848497e-10,2.0316709192617359e-07
151,7.863719743133775e-10,2.0618132528016782e-07
152,7.783268130152829e-10,2.0919555863416205e-07
153,7.67595878798643e-10,2.122097919881563e-07
154,7.583683627779631e-10,2.1522402534215052e-07
155,7.504311454176702e-10,2.1823825869614476e-07
156,7.43601282650551e-10,2.21252492050139e-07
157,7.377218479758858e-10,2.2426672540413322e-07
158,7.326582210165128e-10,2.2728095875812746e-07
159,7.282948419557079e-10,2.302951921121217e-07
160,7.245324854142895e-10,2.3330942546611593e-07
161,7.212859793567641e-10,2.3632365882011016e-07
162,7.184822406616198e-10,2.4084751865362715e-07
163,7.16058555578542e-10,2.453713784871441e-07
164,7.13961093511202e-10,2.4989523832066107e-07
165,7.121436446527769e-10,2.5441909815417803e-07
166,7.105665473052724e-10,2.58942957987695e-07
167,7.091957646679875e-10,2.6346681782121195e-07
168,7.08002085764866e-10,2.679906776547289e-07
169,7.069604382186539e-10,2.725145374882459e-07
170,7.060493013613806e-10,2.7703839732176284e-07
171,7.048844414947079e-10,2.815622571552798e-07
172,7.039217770814339e-10,2.8608611698879676e-07
173,7.031197965600497e-10,2.906099768223137e-07
174,7.024454972096944e-10,2.951338366558307e-07
175,7.018727302545859e-10,2.9965769648934764e-07
176,7.013807690444166e-10,3.0658464659811146e-07
177,7.009531261435412e-10,3.135115967068753e-07
178,7.005766650781798e-10,3.204385468156391e-07
179,7.002409417976867e-10,3.273654969244029e-07
180,6.999376732304109e-10,3.3429244703316673e-07
181,6.996602864413147e-10,3.4121939714193055e-07
182,6.992677665490831e-10,3.5168498371899185e-07
183,6.989108841313702e-10,3.6215057029605316e-07
184,6.985791142737971e-10,3.7261615687311446e-07
185,6.982650850134392e-10,3.8308174345017576e-07
186,6.979637524028222e-10,3.9354733002723706e-07
187,6.976716553053589e-10,4.0401291660429836e-07
188,6.972289606307947e-10,4.212940255258442e-07
189,6.967969654290538e-10,4.385751344473901e-07
190,6.963718342208074e-10,4.5585624336893593e-07
191,6.95951404786369e-10,4.731373522904818e-07
192,6.955347148643715e-10,4.904184612120276e-07
193,6.951213131598294e-10,5.076995701335734e-07
194,6.947108093911151e-10,5.249806790551192e-07
195,6.943028603592739e-10,5.42261787976665e-07
196,6.938972876435704e-10,5.595428968982109e-07
197,6.934940511667888e-10,5.9326489204554e-07
198,6.930931287102568e-10,6.182274915741901e-07
199,6.924896353138177e-10,6.431900911028403e-07
200,6.918911926319991e-10,6.681526906314904e-07
201,6.912976625176416e-10,6.931152901601405e-07
202,6.907090131834382e-10,7.180778896887907e-07
203,6.897441253514618e-10,7.430404892174408e-07
204,6.887924478322072e-10,7.680030887460909e-07
205,6.878537503753718e-10,7.929656882747411e-07
206,6.869277397013901e-10,8.179282878033912e-07
207,6.860141663314225e-10,8.577666763162993e-07
208,6.851128364224522e-10,8.976050648292073e-07
209,6.842235639630394e-10,9.374434533421153e-07
210,6.833461468404204e-10,9.772818418550233e-07
211,6.82480377351003e-10,1.0171202303679313e-06
212,6.811125154721832e-10,1.0569586188808393e-06
213,6.79773447462526e-10,1.0967970073937474e-06
