,0,1
0,9.999989999875437e-07,2.930131611230762e-19
1,9.999989815754585e-07,4.0121132609584245e-16
2,9.999987974546309e-07,4.410394455443036e-15
3,9.999986133338334e-07,8.419577584790229e-15
4,9.999982684890008e-07,1.592848731282678e-14
5,9.99997607817015e-07,3.031446129354544e-14
6,9.999963770923243e-07,5.711322147935001e-14
7,9.999941550194693e-07,1.0549845410178485e-13
8,9.999902113829143e-07,1.913706884948883e-13
9,9.99983260008554e-07,3.427368948282524e-13
10,9.999710095165812e-07,6.094939744210178e-13
11,9.999490631563502e-07,1.0873888392172296e-12
12,9.99903971525521e-07,2.0693185052086225e-12
13,9.998588819308636e-07,3.0512481712000156e-12
14,9.998137943722939e-07,4.033177837191408e-12
15,9.997416238369967e-07,5.605020567344598e-12
16,9.99669458518513e-07,7.1768632974977884e-12
17,9.995972984164629e-07,8.748706027650979e-12
18,9.99525143530459e-07,1.032054875780417e-11
19,9.993651573264484e-07,1.3806139429258748e-11
20,9.991240494088935e-07,1.90601700381101e-11
21,9.98882999742108e-07,2.431420064696145e-11
22,9.98642008312017e-07,2.95682312558128e-11
23,9.982175591652823e-07,3.8825045991751594e-11
24,9.97411709678173e-07,5.641067427476384e-11
25,9.961189158271876e-07,8.46523758588097e-11
26,9.948277999626688e-07,1.1289407744285557e-10
27,9.935383599066137e-07,1.4113577902690145e-10
28,9.92250593483963e-07,1.6937748061094734e-10
29,9.880363071904922e-07,2.620572748264131e-10
30,9.838399449075709e-07,3.547370690418788e-10
31,9.7966143036269e-07,4.4741686325734457e-10
32,9.755006876297437e-07,5.400966574728103e-10
33,9.71357641138545e-07,6.327764516882761e-10
34,9.64107784315202e-07,7.959120142040498e-10
35,9.56912115227453e-07,9.590475767198234e-10
36,9.497702289105458e-07,1.122183139235597e-09
37,9.426817233967934e-07,1.2853187017513708e-09
38,9.356461997104763e-07,1.4484542642671444e-09
39,9.202445909348396e-07,1.809908275150794e-09
40,8.998655116181339e-07,2.297602139161423e-09
41,8.858476953311437e-07,2.6395285205928485e-09
42,8.720485830031676e-07,2.981454902024274e-09
43,8.584647624292265e-07,3.3233812834556997e-09
44,8.450928746208786e-07,3.6653076648871253e-09
45,8.319296131951905e-07,4.007234046318551e-09
46,8.117428281290937e-07,4.5422756218019436e-09
47,7.920466995208286e-07,5.077317197285336e-09
48,7.728293022887169e-07,5.612358772768729e-09
49,7.540790010341829e-07,6.147400348252122e-09
50,7.255276947526544e-07,6.98827187397869e-09
51,6.980594241821851e-07,7.829143399705259e-09
52,6.716331078679059e-07,8.670014925431827e-09
53,6.462092225713949e-07,9.510886451158396e-09
54,6.217497444049913e-07,1.0351757976884965e-08
55,5.982180918087e-07,1.1192629502611534e-08
56,5.62725593673775e-07,1.2525794618529198e-08
57,5.293438457711753e-07,1.3858959734446862e-08
58,4.97947322579531e-07,1.5192124850364527e-08
59,4.684179616581809e-07,1.6525289966282193e-08
60,4.406447239327237e-07,1.785845508219986e-08
61,4.145231755991413e-07,1.9191620198117524e-08
62,3.8995509269983833e-07,2.052478531403519e-08
63,3.6684809093426335e-07,2.1857950429952855e-08
64,3.451152794054606e-07,2.319111554587052e-08
65,3.2467493488625757e-07,2.4524280661788187e-08
66,3.05450194432998e-07,2.5857445777705852e-08
67,2.787013480369056e-07,2.7859863151575615e-08
68,2.543058490044323e-07,2.986228052544538e-08
69,2.320566408021491e-07,3.1864697899315137e-08
70,2.1176487719680543e-07,3.3867115273184896e-08
71,1.9325834183850117e-07,3.5869532647054655e-08
72,1.763799813106166e-07,3.7871950020924414e-08
73,1.6098655628399685e-07,3.9874367394794173e-08
74,1.469474216281016e-07,4.187678476866393e-08
75,1.3414342423000511e-07,4.387920214253369e-08
76,1.224658968498409e-07,4.588161951640345e-08
77,1.1181573472549751e-07,4.788403689027321e-08
78,1.0210255146839945e-07,4.988645426414297e-08
79,9.324391136195184e-08,5.188887163801273e-08
80,8.516463107324738e-08,5.389128901188249e-08
81,7.779614246049795e-08,5.589370638575225e-08
82,7.107591032837761e-08,5.7896123759622006e-08
83,6.494690111911142e-08,5.989854113349177e-08
84,5.935709879768645e-08,6.190095850736154e-08
85,5.4259063662026274e-08,6.39033758812313e-08
86,4.960952987239606e-08,6.590579325510107e-08
87,4.53690381767251e-08,6.790821062897084e-08
88,4.150160090862672e-08,6.99106280028406e-08
89,3.7974396550995164e-08,7.191304537671037e-08
90,3.475749122961357e-08,7.391546275058013e-08
91,3.182358468528409e-08,7.59178801244499e-08
92,2.9147778554756284e-08,7.792029749831966e-08
93,2.6707365033575687e-08,7.992271487218943e-08
94,2.4481634150902413e-08,8.19251322460592e-08
95,2.2451698010050775e-08,8.392754961992896e-08
96,2.0600330486567643e-08,8.592996699379873e-08
97,1.8911821022048982e-08,8.79323843676685e-08
98,1.7371841280848137e-08,8.993480174153826e-08
99,1.596732354200944e-08,9.193721911540803e-08
100,1.4686349791892259e-08,9.393963648927779e-08
101,1.3518050573139922e-08,9.594205386314756e-08
102,1.2452512731518252e-08,9.794447123701732e-08
103,1.1480695279253024e-08,9.994688861088709e-08
104,1.0594352661452547e-08,1.0194930598475685e-07
105,9.785964773826102e-09,1.0395172335862662e-07
106,9.048673137185245e-09,1.0595414073249639e-07
107,8.37622268707096e-09,1.0795655810636615e-07
108,7.7629086848069e-09,1.0995897548023592e-07
109,7.2035282994690995e-09,1.1196139285410568e-07
110,6.693336449726807e-09,1.1396381022797545e-07
111,6.228005530688091e-09,1.1596622760184522e-07
112,5.8035886839624045e-09,1.1796864497571498e-07
113,5.4164862992561246e-09,1.1997106234958473e-07
114,5.063415463202627e-09,1.2197347972345449e-07
115,4.741382096108527e-09,1.2397589709732424e-07
116,4.44765554011781e-09,1.25978314471194e-07
117,4.1797453831213225e-09,1.2798073184506374e-07
118,3.93538032171907e-09,1.299831492189335e-07
119,3.7124888838400737e-09,1.3198556659280325e-07
120,3.509181847401975e-09,1.33987983966673e-07
121,3.323736205789276e-09,1.3599040134054275e-07
122,3.154580544061163e-09,1.379928187144125e-07
123,3.0002817017737507e-09,1.3999523608828226e-07
