grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_CO2(8),Y_HO2(9),Y_H2O2(10),Y_CO(11),Y_HCO(12),Y_CH2O(13),Y_C(14),Y_CH(15),Y_CH2(16),Y_HCCO(17),Y_CH3(18),Y_C2H(19),Y_CH2CO(20),Y_C2H2(21),Y_CH2*(22),Y_AR(23),Y_CH3OH(24),Y_CH2OH(25),Y_CH3O(26),Y_CH4(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_C3H3(32),Y_C2O(33),Y_H2CC(34),Y_HCCOH(35),Y_C4H2(36),Y_nC4H3(37),Y_iC4H3(38),Y_pC3H4(39),Y_aC3H4(40),Y_C3H5(41),Y_C3H5(42),Y_aC3H5(43),Y_C4H4(44),Y_C4H6(45),Y_CH2CHO(46),Y_C3H4O(47),Y_C3H6(48),Y_nC4H5(49),Y_iC4H5(50),Y_CH3CHO(51),Y_CH3CO(52),Y_C2H4O(53),Y_CH2OCH(54),Y_nC3H7(55),Y_C4H7(56),Y_C3H8(57),Y_C4H81(58),Y_C4H612(59),Y_C5H5(60),Y_C6H5(61),Y_C6H6(62),Y_C7H7(63),Y_C7H8(64),Y_iC4H7(65),Y_cC3H4(66),Y_lC5H7(67),Y_iC4H8(68),Y_iC3H7(69),Y_C3H6O(70),Y_C3H3O(71),Y_C3H6O(72),Y_C3H6O(73),Y_H2C4O(74),Y_C6H2(75),Y_C6H3(76),Y_l-C6H4(77),Y_o-C6H4(78),Y_C4H5O(79),Y_C4H5-2(80),Y_C5H6(81),Y_C4H5O(82),Y_C4H6O(83),Y_C4H6O(84),Y_C4H6-2(85),Y_C4H6O(86),Y_C4H6O(87),Y_C4H4O(88),Y_pC4H9(89),Y_sC4H9(90),Y_C4H82(91),Y_iC4H9(92),Y_C4H10(93),Y_iC4H10(94),Y_tC4H9(95),Y_C7H7(96),Y_C7H7O(97),Y_C7H6O(98),Y_C7H8O(99),Y_C6H6O(100),Y_C6H5O(101),Y_C7H8O(102),Y_C7H5O(103),Y_S(104),Y_C5H4O(105),Y_C5H5O(106),Y_C5H5O(107),Y_C5H5O(108),Y_C5H6O(109),Y_C4H5(110),Y_C2H6O(111),Y_C2H5O(112),Y_C2H5O(113),Y_C2H5O(114),Y_S(115),Y_C2HF4(116),Y_C2HF3(117),Y_F(118),Y_CH2F(119),Y_HF(120),Y_CHF(121),Y_CHF3(122),Y_CF3(123),Y_CH2F2(124),Y_CF(125),Y_CFO(126),Y_CHFO(127),Y_CHF2(128),Y_CF2O(129),Y_CF2(130),Y_CF2CO(131),Y_CH3F(132),Y_CF4(133),Y_CHFCO(134),Y_CF3O(135),Y_C2H2F(136),Y_C2HF(137),Y_C2H3F(138),Y_C2H5F(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_C2HF5(148),Y_C2F4(149),Y_C2H4F(150),Y_C2H4F(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_C2HF4(158),Y_C2F5(159),Y_C2F6(160),Y_C2F2(161),Y_C2H2F(162),Y_C2HF2(163),Y_C2HF2(164),Y_C2F3(165),Y_CFCO(166),Y_CF3CO(167),Y_S(168),Y_C2F4O(169),Y_F2(170),Y_S(171),Y_S(172),Y_S(173),Y_C3HF3(174),Y_C3HF4(175),Y_S(176),Y_S(177),Y_S(178),Y_S(179),Y_S(180),Y_S(181),Y_C3F4O(182),Y_CF3CF(183),Y_S(184),Y_S(185),Y_S(186),Y_S(187),Y_S(188),Y_S(189),Y_S(190),Y_CF2-2(192),Y_C3HF4(194),Y_S(195),Y_S(243),Y_S(244),Y_S(245),Y_S(248),Y_S(250),Y_S(253),Y_S(260),Y_O2(268),Y_S(269),Y_S(270),Y_S(271),Y_C3HF4(284),Y_S(783),Y_S(803),Y_CHO2(892),Y_CH2O2(906),Y_CHFO2(912),Y_CF2O2(913),Y_CF2O2(914),Y_S(926),Y_CFO2(1054),Y_S(1373),Y_S(2911),Y_S(2957),Y_S(3070),Y_S(3148),Y_S(3170),Y_S(3171),Y_S(3174),Y_S(4471),Y_S(4472),Y_S(4544),Y_S(4643),Y_S(4646),Y_S(4971),Y_S(4972),Y_S(5408),Y_S(5741),Y_S(6504),Y_S(6579),Y_S(6592),Y_S(6623),Y_S(6663),Y_S(6849),Y_S(6995),Y_S(7158),Y_S(7159),Y_S(7526),Y_S(9953),Y_S(10015),Y_S(10017),Y_S(10159),Y_S(10160),Y_S(10474),Y_S(10617),Y_S(10661),Y_S(10775),Y_S(11488),Y_S(11521),Y_S(11554),Y_S(11562),Y_S(11572)
0.0,0.25366304840337356,298.0,1.5428389379993954,0.4008042420180214,0.0,0.30573136069083856,4.1866580679342125e-16,0.29346439729061524,0.0,0.0,2.866249162517685e-14,5.7838512744852e-14,0.0,7.763607495132405e-15,0.0,1.440240992876806e-15,4.4429093417940943e-23,0.0,1.4922462390724522e-14,2.516895169214048e-15,0.0,0.0,3.291450765922903e-16,1.3242386001597164e-14,1.874881197169316e-17,0.0,0.0,0.0,0.0,0.0,2.883377102332713e-23,0.0,0.0,0.0,0.0,3.912693013596946e-28,0.0,2.1205807046788637e-19,6.483401094132034e-36,5.775817377967679e-16,0.0,2.3820316644631386e-15,2.656675778559232e-33,0.0,0.0,6.1906070099191705e-27,5.799432165396659e-15,9.827429206971589e-18,3.62890675108114e-21,0.0,0.0,1.3503419556985395e-14,0.0,2.9288239466898458e-31,4.700215755211458e-24,3.507627878046624e-17,1.1940569597446415e-21,0.0,0.0,0.0,0.0,0.0,2.209320401674303e-15,9.434437794057568e-15,1.2901202412925748e-14,0.0,0.0,0.0,0.0,1.4417742185518066e-14,2.2246806823119773e-15,0.0,0.0,1.823550786794414e-30,5.837539552135217e-14,7.775825174804921e-19,0.0,0.0,3.37750412779331e-16,8.261878826566089e-18,0.0,4.891485820034503e-17,0.0,1.734741341268744e-14,2.684415603725619e-15,0.0,5.448947852041935e-15,1.7560200242207875e-15,0.0,2.594218324115435e-15,2.061465061586801e-14,4.754117393845154e-15,7.860417141480954e-16,8.322795486227345e-30,9.187895234566878e-29,6.086858386390789e-15,0.0,3.2654268214509117e-16,1.1317953478184953e-17,0.0,0.0,7.580429611816086e-19,2.407478816047576e-15,1.6168771392504157e-20,7.770478805677466e-16,0.0,0.0,2.7331054834617862e-17,0.0,0.0,0.0,0.0,2.4696519841760496e-15,0.0,0.0,5.37342306074953e-15,0.0,0.0,0.0,0.0,0.0,4.572344166606034e-15,0.0,3.0323318980622067e-14,0.0,2.4859620213293092e-26,0.0,2.8266388480833465e-17,0.0,0.0,2.933307157905e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5383252804613632e-14,1.6305351879649972e-14,0.0,0.0,4.813063637203564e-15,0.0,0.0,0.0,0.0,8.633302373927731e-15,9.402932127269205e-16,0.0,1.3606801230938454e-14,0.0,0.0,7.886626339644714e-30,1.5575807055652736e-28,2.2601426482274848e-26,2.7505468190030174e-30,2.2667583367444466e-31,9.260849536130217e-18,0.0,3.7362557474485835e-17,0.0,0.0,0.0,0.0,4.577021982483833e-33,0.0,7.402541287650009e-17,0.0,0.0,0.0,0.0,7.140562095749068e-15,0.0,1.2031508714642587e-17,0.0,6.829037017266721e-21,3.181678310324227e-18,0.0,1.6192618837378548e-23,0.0,0.0,0.0,0.0,0.0,2.5221400942458635e-25,1.3341736565184038e-17,1.1731145848740673e-21,2.587406657073492e-26,0.0,0.0,2.311400336083641e-19,0.0,0.0,6.2110043768834994e-15,0.0,0.0,2.6676312028679332e-42,6.184162424647097e-39,2.8628947705602663e-16,1.3726377921916468e-29,0.0,1.2258140297708238e-18,0.0,2.8081472713592825e-26,8.65186048850804e-16,8.429946256708534e-17,6.015660168130595e-14,0.0,0.0,0.0,1.8375728727670142e-34,0.0,0.0,0.0,0.0,0.0,0.0,8.789459390880914e-15,3.186944588825094e-16,0.0,5.0318633525635375e-15,1.5910407697989191e-15,0.0,9.089354598673985e-21,1.24593333420081e-16,8.533908188176028e-17,9.50351804484276e-19,0.0,0.0,0.0,0.0,0.0,1.3767698797141127e-17,1.602138122961362e-14,7.841399094396406e-30,2.3652973951673195e-18,2.3206377849025746e-20,0.0,2.5707651298192617e-31,3.3984046124158183e-18,1.2771104109195248e-22,5.006653500346311e-16,3.7768160236612424e-32,3.175559966450437e-19,9.301924952155913e-21,3.505436251264285e-16,1.864248889649603e-16,6.082825777732505e-34,1.6194112170925308e-32,3.860395094056352e-17,1.9030688835444278e-35,6.513599514730036e-30,0.0,0.0,0.0,0.0
0.008,0.25366304840408915,297.9999999942193,1.5428389379993799,0.4008042420152096,0.0,0.30573136068913015,1.9948787483224485e-14,0.29346439728859436,1.6732778039138842e-14,0.0,7.161744366015666e-19,1.2910622359295877e-12,0.0,8.668829768227759e-13,0.0,1.5977822373199262e-13,6.6134025149981824e-21,0.0,1.5468844816212939e-21,1.71638849029802e-22,0.0,0.0,3.310484176177769e-14,7.46374861062188e-21,3.308139598607001e-15,0.0,0.0,0.0,0.0,0.0,4.361963303058093e-21,0.0,0.0,0.0,0.0,6.284694001055983e-26,0.0,0.0,9.5563588405681e-34,5.775756614364544e-16,0.0,2.3819760701186104e-15,8.003802483213377e-31,0.0,0.0,1.2001037647483683e-24,1.3050202688232852e-19,9.81546511246466e-18,1.362669444717872e-19,0.0,0.0,1.3503253066377475e-14,0.0,4.6966268659120185e-29,1.115376478042652e-21,6.248488087685446e-15,2.1184275206431358e-19,0.0,0.0,0.0,0.0,0.0,2.2093217430890257e-15,9.434467302034746e-15,1.2898967222392139e-14,0.0,0.0,0.0,0.0,1.4417658098600607e-14,2.224680745294986e-15,0.0,0.0,3.6162781002805016e-28,5.837539554544922e-14,7.77582412083861e-19,0.0,0.0,3.385482082677842e-16,8.26512933912298e-18,0.0,4.8914962162174295e-17,0.0,1.734738826986134e-14,1.894201963305192e-17,0.0,5.44894784889171e-15,1.7560200242321355e-15,0.0,2.5925698476464416e-15,2.0614650622376976e-14,4.75411744527344e-15,7.860417161890804e-16,1.9622014825279527e-27,2.176958928562365e-26,6.08692995311288e-15,0.0,3.265406462639578e-16,1.1333787190305571e-17,0.0,0.0,7.58007905136267e-19,2.407762867143839e-15,1.6234948189244807e-20,7.771703239212815e-16,0.0,0.0,2.705051661669785e-17,0.0,0.0,0.0,0.0,2.46965155235323e-15,0.0,0.0,5.3734655567574876e-15,0.0,0.0,0.0,0.0,0.0,4.5468401813313246e-15,4.9022184925536525e-21,2.1399084427407567e-20,0.0,3.855585854044007e-24,0.0,2.664115018626915e-19,0.0,0.0,6.278361484262665e-14,0.0,0.0,0.0,1.774976210814503e-13,8.576244674562005e-18,0.0,0.0,0.0,6.843824558049106e-16,0.0,1.5383232025059115e-14,1.630317748880778e-14,0.0,0.0,4.813063782242885e-15,2.2601481220555015e-13,0.0,0.0,0.0,8.616159323423618e-15,0.0,0.0,2.5784474664448812e-12,0.0,0.0,1.6626432746440564e-27,3.4802535589959273e-26,5.0531765143927136e-24,6.456994946038168e-28,5.333035767319505e-29,3.714981775505389e-17,0.0,3.7305205547983704e-17,0.0,0.0,0.0,0.0,5.902983669193462e-31,0.0,5.925687643030266e-17,0.0,0.0,0.0,0.0,5.468251042503577e-15,0.0,3.329172644486145e-15,0.0,1.9105979684676294e-18,8.505564016208383e-21,0.0,5.6619630437966185e-21,0.0,0.0,1.412785365750668e-22,0.0,0.0,8.37453724071107e-23,2.8113331252746783e-15,3.9464767662255816e-19,8.656346634502431e-24,1.936363757753667e-15,0.0,7.91673322125232e-17,0.0,0.0,6.176946005508152e-15,0.0,0.0,1.0177050688917741e-46,2.4445172922913365e-36,9.385491104753424e-21,5.104133717667816e-27,0.0,8.620921417947776e-18,0.0,9.950178234727753e-24,1.1696574904245072e-13,1.6904104392967337e-23,6.015714704314608e-14,0.0,0.0,0.0,5.427830414558123e-32,0.0,0.0,0.0,0.0,0.0,0.0,4.232487770996721e-21,8.184158221734013e-14,0.0,1.0637802886627013e-21,4.722048182867109e-13,0.0,3.550781182045783e-18,5.32408028431306e-20,3.423411250083828e-14,3.5637395861374384e-16,0.0,0.0,0.0,0.0,0.0,5.930258370002323e-15,1.6021381232828192e-14,8.145369716246418e-27,1.136551495869879e-15,1.1150920198657279e-17,0.0,1.064119541563098e-28,1.7396605943810105e-15,6.034444616364489e-20,2.977077869913473e-13,1.282447683193615e-29,1.0566368580547383e-16,2.955195744670337e-18,1.774265585270905e-13,8.808721418170894e-14,1.923989525949357e-31,5.6629926218575026e-30,1.2400688685739695e-14,2.5716238418065365e-33,4.085377259488811e-27,0.0,0.0,0.0,0.0
0.016,0.25366304855744765,297.99999999403553,1.5428389370667013,0.4008042419779727,0.0,0.3057313607070711,1.648160700746771e-14,0.2934643972718728,4.704035498720394e-14,1.28354293405393e-22,0.0,3.6604116536724496e-11,0.0,8.982268202035661e-13,0.0,1.4984700519012266e-13,0.0,0.0,1.543079402008628e-28,1.5657180977342746e-29,0.0,0.0,6.755386002129205e-14,4.217020343159388e-27,3.33718665076838e-15,0.0,7.720834304278039e-27,0.0,0.0,0.0,3.1083511845574653e-20,0.0,9.116003862879893e-27,0.0,0.0,0.0,0.0,0.0,0.0,5.775734285247312e-16,0.0,2.226249412388854e-15,2.589315829157237e-29,0.0,0.0,5.990116763954682e-24,2.9408686486527165e-24,9.820017889254524e-18,1.5896626251313745e-16,0.0,0.0,1.3503184073918014e-14,0.0,1.8162602781373432e-29,0.0,6.247198813590306e-15,1.6078916534574791e-21,0.0,0.0,4.6027563934197027e-29,0.0,0.0,2.2093227062308314e-15,9.434489227160771e-15,1.2898966650894872e-14,0.0,0.0,0.0,0.0,1.441729495279e-14,2.224680892919378e-15,0.0,0.0,1.8022688173937637e-28,5.837539560724106e-14,7.775702739608886e-19,0.0,0.0,3.3886123673097714e-16,8.266405650286802e-18,0.0,4.8914965120705834e-17,0.0,1.7347363016259977e-14,1.3349994911176591e-19,0.0,5.448947850811501e-15,1.7560200243788177e-15,0.0,2.5925997746817325e-15,2.061465063936749e-14,4.7541174945145615e-15,7.8604172104528915e-16,7.874723866823616e-28,8.710751393714829e-27,6.086958044553441e-15,0.0,3.265396345346998e-16,1.134003041222547e-17,0.0,0.0,7.579940190883237e-19,2.4078741365954415e-15,1.626105591189971e-20,7.772055772682662e-16,0.0,0.0,2.6940292461087362e-17,0.0,0.0,0.0,0.0,2.4696514109851322e-15,0.0,0.0,5.373482065584914e-15,0.0,0.0,0.0,0.0,0.0,4.542600434342603e-15,1.481515965534952e-22,0.0,0.0,2.7094143945799657e-26,0.0,5.109561349046278e-21,0.0,0.0,1.1473002029288442e-13,0.0,0.0,0.0,1.774900231850759e-13,5.80393991442596e-23,0.0,0.0,0.0,1.7510147058324521e-15,0.0,1.5383718701549287e-14,1.6303809582061448e-14,0.0,0.0,4.813064527193785e-15,2.336775510057497e-13,0.0,0.0,0.0,8.604303092473689e-15,0.0,0.0,2.635723877695514e-12,0.0,0.0,2.2545240078693518e-27,4.8418616244107954e-26,7.868684313031565e-24,4.369968198381231e-28,3.592505504113917e-29,5.639539594820252e-17,2.3232283085451735e-27,3.726095623149166e-17,0.0,0.0,0.0,0.0,9.37502545042865e-31,0.0,4.871439851636009e-17,0.0,0.0,0.0,0.0,3.821844650774099e-15,0.0,6.591937016963796e-15,0.0,1.570298071795073e-18,1.2903983686000347e-21,5.962019951375218e-22,6.0438412616720535e-21,0.0,3.029769243315315e-19,0.0,0.0,0.0,0.0,1.784556939168732e-15,7.21485529899963e-19,1.582532751882814e-23,3.571488233248738e-15,0.0,8.45068737821444e-17,0.0,0.0,6.176977570147717e-15,0.0,0.0,1.3488866270391816e-47,2.4444603551466414e-36,3.080854831824886e-25,5.1041337400533256e-27,0.0,8.620921537201643e-18,0.0,9.950458069050996e-24,1.4275732917542218e-13,3.394513890534284e-30,6.015713578840245e-14,0.0,0.0,0.0,5.408363040818243e-32,0.0,0.0,0.0,0.0,0.0,0.0,2.0427080158981082e-27,8.083487338446269e-14,0.0,1.957189317117596e-27,4.79979661869201e-13,0.0,2.9183994356905237e-18,4.37345905923904e-20,3.942584479217743e-14,3.5638561551546993e-16,0.0,0.0,0.0,0.0,0.0,5.930269250554695e-15,1.6021381240212123e-14,6.694704855198339e-27,1.3136769013766777e-15,9.160410511070217e-18,0.0,1.614416387249542e-29,3.164795762944951e-15,4.957259470081658e-20,5.418085255722616e-13,1.9456464101039262e-30,1.0559786289919946e-16,3.0210393823997593e-18,3.8189684740986705e-13,1.0210239580883363e-13,7.775487294548849e-36,9.430016675092833e-34,1.2400694654611858e-14,4.680185237092455e-33,7.435123876939184e-27,0.0,0.0,0.0,0.0
0.02,0.25366305021898133,297.9999999859728,1.5428389269680793,0.4008042415712735,0.0,0.3057313609049972,1.2428545921533693e-14,0.29346439708950134,1.236107254914635e-13,2.8659894066266793e-23,2.6825672701274275e-21,4.202107398905608e-10,2.9910594350805374e-15,2.5084909535055528e-12,0.0,4.282891019217243e-13,1.9094721145117754e-23,0.0,3.5402071068602263e-35,1.575582051205939e-36,4.0830013438728655e-26,0.0,7.973283336014953e-14,4.811833912064449e-33,3.340340752291589e-15,0.0,8.985461667898905e-27,0.0,0.0,0.0,3.1066770864832336e-20,0.0,2.2739404395764053e-27,3.0687800444387515e-18,0.0,0.0,0.0,0.0,4.5617400804096044e-36,5.775864469372062e-16,0.0,2.173457589010326e-15,9.444024652590397e-30,0.0,0.0,3.525049767350334e-24,2.749245789295125e-29,9.826716942508697e-18,2.1255839288946762e-16,0.0,0.0,1.3503177611208786e-14,0.0,2.6613348594209966e-30,0.0,6.247095351853999e-15,4.761251688629012e-23,0.0,0.0,0.0,0.0,0.0,2.2093230096076817e-15,9.43448878864084e-15,1.289897955088493e-14,0.0,0.0,0.0,0.0,1.4417104216638232e-14,2.2246812055162707e-15,0.0,0.0,1.935004637607484e-29,5.837539574631861e-14,7.775665696112131e-19,0.0,0.0,3.388854397275665e-16,8.266503126461494e-18,0.0,4.891455603731402e-17,0.0,1.7347350519785244e-14,1.8367903833090136e-21,0.0,5.4489478590194766e-15,1.7560200256517422e-15,0.0,2.5926031375399134e-15,2.0614650688655662e-14,4.754117606881129e-15,7.860417322940046e-16,1.361584107611515e-28,1.506169610151121e-27,6.0869572229854405e-15,0.0,3.265394168149374e-16,1.1339877034278795e-17,0.0,0.0,7.579937938590772e-19,2.407875080069302e-15,1.6261427573470587e-20,7.772058543019363e-16,0.0,0.0,2.693938051196314e-17,0.0,0.0,0.0,0.0,2.469651418069807e-15,0.0,0.0,5.373481012444691e-15,4.436388622813799e-27,0.0,0.0,0.0,0.0,4.5385221186018354e-15,2.920216057147406e-23,2.131039719371277e-23,4.105260211785746e-13,3.6710589921159446e-28,0.0,1.5973296897143965e-21,0.0,0.0,1.3473554995575204e-13,0.0,0.0,0.0,1.7756804143290487e-13,0.0,0.0,0.0,0.0,2.2838060846248464e-15,1.1740320781870472e-30,1.541430668590824e-14,1.631239338019682e-14,0.0,0.0,4.813076706000051e-15,2.3445009122142896e-13,0.0,0.0,0.0,8.599485618742367e-15,0.0,0.0,7.544228547506424e-12,0.0,0.0,2.2089385639510753e-27,4.786863574522429e-26,8.054118190571752e-24,3.0206088628879546e-29,2.202697605827813e-30,6.425840361002519e-17,0.0,3.7235172715390263e-17,0.0,0.0,9.199385347004464e-30,5.349275972116102e-30,2.1122315599787834e-32,0.0,3.9809164047865487e-17,0.0,0.0,0.0,0.0,3.0158377074895434e-15,0.0,8.198660097502126e-15,0.0,1.1840455840266375e-18,1.227829486111411e-21,1.3438731427417262e-22,5.1934699219260974e-21,0.0,8.905910828433754e-20,5.291855394773184e-25,0.0,0.0,3.136841231652707e-25,1.8293316723965553e-15,8.439066881783036e-19,1.8510558372839784e-23,4.188281222926718e-15,0.0,7.261671548255185e-17,0.0,0.0,6.177011628567154e-15,0.0,0.0,2.3638245080014874e-52,2.444460342285968e-36,3.1074343501957904e-29,5.1041337005048276e-27,0.0,8.620921522997794e-18,0.0,9.950458002487145e-24,1.8289414726925952e-13,1.455056862342337e-36,6.015694065622392e-14,0.0,3.1765299401889453e-25,0.0,5.408227453030495e-32,0.0,0.0,0.0,0.0,9.721945862430516e-16,0.0,1.7264198529776154e-30,8.0876672825481e-14,0.0,5.414778983390775e-28,4.807455644492223e-13,0.0,2.2005637498196344e-18,3.2977021910164024e-20,4.189595205053388e-14,3.5638561737910067e-16,0.0,0.0,0.0,0.0,0.0,5.930270775484397e-15,1.6021381260098514e-14,5.0480153129457495e-27,1.1869399900789466e-15,6.907340875076069e-18,0.0,1.5361385981548594e-29,3.70194481417885e-15,3.7379858829570374e-20,6.338619910866469e-13,1.851304420329824e-30,1.0556495122152807e-16,3.0539506552731313e-18,4.742333457348931e-13,9.23576670196112e-14,7.736403014890585e-36,9.417331240145751e-34,1.2400694729903799e-14,5.47535096995247e-33,8.698357265947742e-27,0.0,0.0,3.6523303216273264e-32,0.0
0.022,0.2536630597220059,298.0000000162099,1.5428388691692747,0.4008042392677015,0.0,0.30573136204387874,1.1405048697801466e-14,0.29346439605764074,1.4018031483958223e-12,0.0,9.036565403415775e-21,2.5996767419184194e-09,1.2377383778096654e-13,2.7876607415129434e-12,0.0,6.4282667978488225e-12,6.677171989315857e-23,0.0,2.848092213799707e-29,0.0,1.4641053606013605e-25,4.0771768140137186e-25,8.43341310325986e-14,5.464139646870381e-40,3.458179287948973e-15,0.0,3.7409851451698955e-26,0.0,0.0,1.2617255075835411e-24,6.608701250364932e-19,0.0,0.0,1.7654265482840581e-16,0.0,1.4629898557527536e-26,7.065655136798804e-22,0.0,1.2620361549571048e-28,5.78026198455367e-16,0.0,0.0,4.2783276801846465e-35,0.0,0.0,2.5377427009531864e-22,1.5365072484492153e-26,9.877474095820895e-18,2.622887060954114e-15,0.0,2.486533166077886e-24,1.3503177240138237e-14,0.0,0.0,1.73268761158267e-21,6.247349689780964e-15,1.1564430215744452e-21,0.0,4.134810685492275e-25,4.4815164908137125e-31,1.1766394241507302e-23,0.0,2.209323084652807e-15,9.434421957841697e-15,1.2913181116212984e-14,5.497020784988598e-24,0.0,0.0,0.0,1.441318300521168e-14,2.2246814882079366e-15,0.0,0.0,8.038598522839504e-30,5.837539603189607e-14,7.7740113995872015e-19,0.0,0.0,3.3888549733647726e-16,8.266503711821043e-18,0.0,4.891306402587985e-17,0.0,1.7347344393649955e-14,4.356199568657686e-23,0.0,5.448947882808149e-15,1.7560200326707614e-15,0.0,2.592603450812787e-15,2.061465080118368e-14,4.754117724352589e-15,7.86041744842811e-16,6.052842516464172e-33,3.450668534081786e-32,6.086817997757931e-15,3.1553879768762238e-24,3.2653933555440784e-16,1.1308741456363253e-17,3.9113732516350865e-25,0.0,7.580614680178365e-19,2.407321975501429e-15,1.613331087812792e-20,7.770322454409846e-16,0.0,0.0,2.7487469810007147e-17,0.0,0.0,1.9115056961118625e-26,0.0,2.4696520104987138e-15,0.0,0.0,5.373397067475362e-15,3.204159988264881e-25,4.2975797950882835e-25,9.020789479810322e-28,0.0,0.0,4.382613504713597e-15,0.0,7.178878106882991e-23,9.521979330098175e-12,1.4118200161795384e-27,0.0,0.0,0.0,6.256401758167385e-34,1.4248679957553907e-13,0.0,1.2862633694108353e-21,0.0,1.797324706702679e-13,7.461636975104328e-26,0.0,1.5606497656667059e-15,0.0,2.549687995454371e-15,4.863742479706578e-36,1.6383214541593976e-14,1.660085823515157e-14,0.0,0.0,4.813610633294192e-15,2.35390827579317e-13,0.0,0.0,0.0,8.598278057542268e-15,0.0,0.0,7.714062818152622e-12,3.0282038529029437e-25,1.816436201497025e-25,2.2005205235867818e-27,4.7605906096265954e-26,8.055366963906159e-24,1.0144727837095543e-26,1.0028405453394936e-27,6.740987382980349e-17,2.3231898652361627e-25,3.722528010013148e-17,0.0,0.0,4.875623660348825e-35,5.7139678723438395e-28,3.911457292533217e-29,7.137419201594288e-29,3.716644245845197e-17,5.375730199500467e-22,0.0,0.0,0.0,2.734267704502404e-15,0.0,8.867054096085702e-15,0.0,1.0865021001090093e-18,1.1869097502935096e-21,0.0,4.800828636671351e-21,0.0,0.0,1.782655986040841e-24,0.0,0.0,1.056687757736576e-24,1.902245759261669e-15,9.01125009721444e-19,1.9765611600461465e-23,4.4751906950753574e-15,0.0,6.712629360990912e-17,2.050150511701527e-23,7.411184962175057e-30,6.1786321962289045e-15,0.0,8.357158005807929e-52,0.0,2.4444605618758208e-36,0.0,5.1041335330079596e-27,0.0,8.620921524642606e-18,0.0,9.950457666493158e-24,2.0633828502762513e-13,8.398400476986066e-38,6.0156798510261e-14,0.0,1.134118820367068e-24,0.0,5.40821969750683e-32,2.2961676391383867e-33,0.0,0.0,0.0,2.975968392320324e-15,0.0,1.7244632367045868e-30,8.094658711235771e-14,0.0,0.0,4.803695125510942e-13,0.0,2.0192562711183903e-18,3.026043370390945e-20,4.31031935548524e-14,3.563856217516651e-16,0.0,0.0,0.0,0.0,0.0,5.930270745328631e-15,1.602138132232327e-14,4.632253546374031e-27,1.1182557369979083e-15,6.338155525968126e-18,0.0,1.4849506350800175e-29,3.950598983928465e-15,3.4300260780299684e-20,6.764308336440929e-13,1.789590339388623e-30,1.0554849847703769e-16,3.070403663884698e-18,5.178339643875677e-13,8.702582141087343e-14,7.736945636584892e-36,9.419642146092e-34,1.2400697738511495e-14,5.84307131507326e-33,9.282529415895078e-27,0.0,0.0,2.6709961039734737e-32,0.0
