grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_CO2(8),Y_HO2(9),Y_H2O2(10),Y_CO(11),Y_HCO(12),Y_CH2O(13),Y_C(14),Y_CH(15),Y_CH2(16),Y_HCCO(17),Y_CH3(18),Y_C2H(19),Y_CH2CO(20),Y_C2H2(21),Y_CH2*(22),Y_AR(23),Y_CH3OH(24),Y_CH2OH(25),Y_CH3O(26),Y_CH4(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_C3H3(32),Y_C2O(33),Y_H2CC(34),Y_HCCOH(35),Y_C4H2(36),Y_nC4H3(37),Y_iC4H3(38),Y_pC3H4(39),Y_aC3H4(40),Y_C3H5(41),Y_C3H5(42),Y_aC3H5(43),Y_C4H4(44),Y_C4H6(45),Y_CH2CHO(46),Y_C3H4O(47),Y_C3H6(48),Y_nC4H5(49),Y_iC4H5(50),Y_CH3CHO(51),Y_CH3CO(52),Y_C2H4O(53),Y_CH2OCH(54),Y_nC3H7(55),Y_C4H7(56),Y_C3H8(57),Y_C4H81(58),Y_C4H612(59),Y_C5H5(60),Y_C6H5(61),Y_C6H6(62),Y_C7H7(63),Y_C7H8(64),Y_iC4H7(65),Y_cC3H4(66),Y_lC5H7(67),Y_iC4H8(68),Y_iC3H7(69),Y_C3H6O(70),Y_C3H3O(71),Y_C3H6O(72),Y_C3H6O(73),Y_H2C4O(74),Y_C6H2(75),Y_C6H3(76),Y_l-C6H4(77),Y_o-C6H4(78),Y_C4H5O(79),Y_C4H5-2(80),Y_C5H6(81),Y_C4H5O(82),Y_C4H6O(83),Y_C4H6O(84),Y_C4H6-2(85),Y_C4H6O(86),Y_C4H6O(87),Y_C4H4O(88),Y_pC4H9(89),Y_sC4H9(90),Y_C4H82(91),Y_iC4H9(92),Y_C4H10(93),Y_iC4H10(94),Y_tC4H9(95),Y_C7H7(96),Y_C7H7O(97),Y_C7H6O(98),Y_C7H8O(99),Y_C6H6O(100),Y_C6H5O(101),Y_C7H8O(102),Y_C7H5O(103),Y_S(104),Y_C5H4O(105),Y_C5H5O(106),Y_C5H5O(107),Y_C5H5O(108),Y_C5H6O(109),Y_C4H5(110),Y_C2H6O(111),Y_C2H5O(112),Y_C2H5O(113),Y_C2H5O(114),Y_S(115),Y_C2HF4(116),Y_C2HF3(117),Y_F(118),Y_CH2F(119),Y_HF(120),Y_CHF(121),Y_CHF3(122),Y_CF3(123),Y_CH2F2(124),Y_CF(125),Y_CFO(126),Y_CHFO(127),Y_CHF2(128),Y_CF2O(129),Y_CF2(130),Y_CF2CO(131),Y_CH3F(132),Y_CF4(133),Y_CHFCO(134),Y_CF3O(135),Y_C2H2F(136),Y_C2HF(137),Y_C2H3F(138),Y_C2H5F(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_C2HF5(148),Y_C2F4(149),Y_C2H4F(150),Y_C2H4F(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_C2HF4(158),Y_C2F5(159),Y_C2F6(160),Y_C2F2(161),Y_C2H2F(162),Y_C2HF2(163),Y_C2HF2(164),Y_C2F3(165),Y_CFCO(166),Y_CF3CO(167),Y_S(168),Y_C2F4O(169),Y_F2(170),Y_S(171),Y_S(172),Y_S(173),Y_C3HF3(174),Y_C3HF4(175),Y_S(176),Y_S(177),Y_S(178),Y_S(179),Y_S(180),Y_S(181),Y_C3F4O(182),Y_CF3CF(183),Y_S(184),Y_S(185),Y_S(186),Y_S(187),Y_S(188),Y_S(189),Y_S(190),Y_S(229),Y_S(230),Y_S(231),Y_S(234),Y_S(236),Y_S(237),Y_S(239),Y_S(242),Y_C3HF4(248),Y_S(250),Y_O2(258),Y_S(259),Y_S(260),Y_S(261),Y_S(271),Y_C3HF4(274),Y_S(750),Y_S(834),Y_CHO2(856),Y_CH2O2(867),Y_CFO2(872),Y_CHFO2(874),Y_S(885),Y_S(1290),Y_S(2636),Y_S(2742),Y_S(2811),Y_S(2835),Y_S(2836),Y_S(2838),Y_S(3982),Y_S(4054),Y_S(4165),Y_S(4166),Y_S(4447),Y_S(4448),Y_S(4938),Y_S(5091),Y_S(5887),Y_S(5914),Y_S(5929),Y_S(6006),Y_S(6027),Y_S(6326),Y_S(6478),Y_S(6655),Y_S(6656),Y_S(7298),Y_S(8873),Y_S(8875),Y_S(8917),Y_S(9574),Y_S(10045),Y_S(10046),Y_S(10195),Y_S(10243)
0.0,0.08190515901837385,298.0,1.8935442471957247,0.28914154218811583,0.0,0.49915224408734654,0.0,0.2117062134812437,0.0,0.0,9.885738425268768e-12,1.669918268238003e-10,2.609362854328583e-13,2.3673578176832347e-13,5.817205620972784e-12,1.0299727065646783e-12,4.19901859094914e-21,1.569647121318574e-15,5.099380934086724e-13,0.0,5.150134397558364e-12,0.0,7.992419736723873e-18,0.0,0.0,4.196514683220474e-12,6.953927012755448e-28,2.1438158383964657e-48,0.0,0.0,9.742160094822419e-24,0.0,0.0,0.0,4.898424788657136e-13,5.194340008244174e-25,0.0,3.8418918589303104e-14,7.159825606843487e-12,0.0,0.0,0.0,4.747907688600838e-27,0.0,2.121871169878873e-12,4.677721979641435e-25,0.0,8.253679675289062e-14,5.875905768229149e-13,1.4768368883416096e-13,0.0,1.5081366054311335e-13,1.601520832777497e-14,1.618283322978535e-29,0.0,0.0,0.0,8.18271493782955e-16,0.0,1.3648605904438825e-28,0.0,0.0,0.0,7.858038664344477e-14,2.401344856707826e-14,0.0,5.641796727619163e-13,5.948970543533877e-16,1.854990558914027e-13,1.0353692526015658e-14,1.2607689272467575e-14,5.1338615174570534e-14,1.1769174723185811e-12,0.0,0.0,3.2409580546337083e-15,0.0,2.112211135780036e-12,0.0,0.0,1.0449631963591102e-16,0.0,7.63666436780847e-13,0.0,0.0,1.3143036375544599e-13,2.292310512930185e-13,0.0,6.711637001084826e-22,0.0,1.8247899712139477e-21,0.0,0.0,0.0,0.0,0.0,5.52241233032183e-26,1.1494451265095308e-12,6.373269918228038e-13,1.4749987803653095e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8825976926580588e-14,4.81562743498621e-13,3.319470135398844e-14,0.0,0.0,5.1427835925246335e-14,2.5574403159470454e-14,0.0,1.167234844995173e-12,3.079056770987237e-13,2.9929841050536476e-26,5.256341097527019e-25,7.20602107591224e-15,0.0,0.0,2.522042397014214e-12,0.0,8.283973188654334e-13,0.0,0.0,1.4003062532896398e-19,1.3631594600251004e-12,7.121263333951507e-20,2.6150002933902775e-14,0.0,5.6756382609068875e-14,8.07938820583279e-16,0.0,0.0,0.0,0.0,2.569304441973915e-13,6.774692150572529e-15,2.8174847346085417e-29,3.53355582993445e-13,4.346439891357626e-13,5.227098808686704e-13,4.950331476906033e-16,0.0,3.3117388554592713e-13,2.942780465878933e-13,0.0,6.076441958045544e-14,0.0,6.9814940970773095e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214571089124059e-28,2.4055495501333335e-29,6.667808318407716e-16,0.0,4.2137801100540196e-16,0.0,2.8001766265507195e-13,0.0,5.573622058101095e-28,0.0,0.0,0.0,0.0,0.0,1.1237169391479305e-16,5.719339319148602e-14,6.95337734217022e-13,9.819834079742134e-12,0.0,0.0,3.8784775397593974e-20,0.0,4.508338539209634e-14,8.508118462216649e-23,4.1282364686265776e-14,7.788921608585112e-18,5.710829086543801e-23,0.0,0.0,3.2389988385474844e-23,0.0,1.475975827151454e-20,3.2011774727224093e-25,0.0,2.4159214552706493e-13,1.1931133881736783e-18,0.0,0.0,4.9628774326187475e-43,5.331893968497062e-38,0.0,1.2933243055770204e-13,5.286071299261746e-29,3.0534777508146246e-12,0.0,1.3180041455251168e-40,1.0841098609978297e-19,0.0,1.0599036582071758e-25,1.377299013196469e-13,0.0,6.331317050022634e-37,0.0,0.0,1.517225965327153e-20,0.0,0.0,0.0,0.0,1.5482233593161692e-13,0.0,0.0,0.0,6.914535958556558e-14,3.8424321639613945e-13,1.0058834998875836e-16,5.18320601595717e-20,2.7485617554040318e-14,0.0,0.0,0.0,0.0,0.0,1.1676453030766524e-15,0.0,4.071899560552395e-22,1.4223419878999282e-17,1.4043931757873766e-17,5.008029876896275e-16,0.0,3.413716356264243e-29,6.4389581196874205e-15,1.2210209344151581e-15,1.1691147449068191e-20,0.0,0.0,3.1749031728935616e-30,0.0,6.520235576467755e-15,1.1237220489929826e-15,0.0,0.0
0.008,0.08190516179249291,298.00000019166873,1.8935441831475028,0.2891415403200212,0.0,0.49915224519853124,1.6619905815113758e-14,0.21170621245254867,0.0,1.3427878662742394e-19,1.8167984474023898e-17,1.7655397270745537e-09,1.4481154506330863e-11,9.66496237734373e-12,3.942417568756609e-12,4.154858764886714e-11,2.3027782912111283e-19,8.745942266745097e-14,3.4280707933874516e-29,0.0,3.442731936965927e-19,0.0,2.9016354444761067e-16,0.0,0.0,4.303105272491873e-12,2.16110851593102e-26,1.4848197608129022e-47,0.0,0.0,5.417789637268811e-22,0.0,0.0,0.0,4.895980589327179e-13,2.946701040442388e-23,0.0,1.6139432137936824e-21,6.674264342056589e-19,0.0,0.0,0.0,3.494788942763712e-25,0.0,2.121872271245044e-12,3.327781955547298e-23,0.0,8.249356420648238e-14,5.875895096563701e-13,1.476826512111932e-13,0.0,1.5091884617566917e-13,1.5922089401091155e-14,7.363393786863735e-28,0.0,0.0,0.0,8.182751175272845e-16,0.0,1.0145713174390147e-26,0.0,0.0,0.0,7.858083841437518e-14,2.417557715501282e-14,0.0,5.641796304194749e-13,5.9736233187587e-16,1.8549727137226494e-13,1.034713852399725e-14,1.260768924857139e-14,5.133216124154719e-14,1.1769190492923167e-12,0.0,0.0,3.2409484894436403e-15,0.0,2.1122114206807298e-12,0.0,0.0,1.0424157475411257e-16,0.0,7.635546692782336e-13,0.0,0.0,1.3144820347939773e-13,2.2923105200594477e-13,0.0,6.711058692838979e-22,0.0,1.8263497225125654e-21,0.0,0.0,0.0,0.0,0.0,5.35303987183181e-24,1.1494454942082598e-12,6.373264309578908e-13,6.626128614630643e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882425585088531e-14,4.769383114088494e-13,3.3194066414020256e-14,0.0,0.0,5.142780951574673e-14,2.546675343752651e-14,0.0,1.1672307514130738e-12,2.5210501719938636e-19,1.991451467951705e-24,3.781728263256776e-23,5.339647671381924e-13,0.0,0.0,7.36999817510235e-20,0.0,3.327048057962891e-11,0.0,0.0,8.6769256611227e-18,1.3636600223499535e-12,2.9463974398158144e-18,2.094128085423948e-12,0.0,8.23170005869594e-17,7.02893035771216e-14,3.2154553639000594e-13,7.718824800786607e-18,0.0,0.0,2.1340969693358823e-13,6.153542413130372e-13,1.855358463674282e-27,3.5893881788299477e-13,4.388142989384228e-13,5.227105139948474e-13,4.953459824399665e-16,0.0,2.384775479669333e-11,2.942788542251523e-13,0.0,6.081041689179636e-14,0.0,6.981494657852738e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.325211921710475e-26,2.0247324152646687e-27,6.655468466134888e-16,0.0,3.988304819369746e-14,0.0,2.8014831104232435e-13,0.0,2.052351282348142e-26,0.0,0.0,0.0,0.0,0.0,1.0944653306087542e-14,5.716852211724935e-14,6.953000037556777e-13,9.819833259305422e-12,0.0,0.0,1.6973375359658498e-18,3.778406584686084e-19,1.416993806670915e-18,1.1297197647475308e-20,4.201029765585221e-14,7.916205539086028e-16,7.182284805865243e-21,0.0,0.0,4.2570255780047064e-21,3.340919717507796e-12,1.8544518799479727e-18,4.0676236555719256e-23,9.194148877790371e-15,2.4159214849741906e-13,1.5796093676896148e-16,0.0,0.0,6.0925496511648e-41,7.997049136216293e-36,0.0,1.049300491467476e-20,7.395487235908084e-27,3.0535282394700562e-12,0.0,1.9109762077853482e-38,6.233758414108564e-18,0.0,1.4139155316893415e-23,1.6551780183840617e-11,0.0,5.684321944628876e-35,0.0,7.129588462416055e-18,9.467704362529913e-19,0.0,0.0,0.0,0.0,2.1668024330804543e-11,0.0,0.0,0.0,5.3917686676665414e-21,4.267244637555039e-11,1.0058883904683986e-16,1.0698577221874247e-19,4.162011726907313e-12,0.0,0.0,0.0,0.0,0.0,1.6203753933037876e-13,0.0,6.200976013053159e-20,2.6135503607372347e-15,2.580678365983723e-15,8.20159034620061e-14,0.0,5.32859643793563e-27,1.2452307910365406e-12,2.2059537181744569e-13,1.1667844715151308e-20,0.0,0.0,4.080594079943958e-28,0.0,1.2608953920428973e-12,2.030083269998014e-13,0.0,0.0
0.016,0.08190519081165604,298.0000010061634,1.8935435122670201,0.28914151882713013,0.0,0.4991522584412253,2.626245336829295e-14,0.2117062006966222,3.092825115577461e-11,2.1987122991580548e-20,9.739157901618738e-21,1.8657927942591125e-08,2.3292877280445633e-11,1.2356222694917988e-11,2.631989911691356e-12,1.5703550706182314e-09,2.9895116280230247e-24,1.159257977271082e-13,6.361282671752747e-48,0.0,6.465825854459106e-25,0.0,5.181923402031659e-15,9.202118075610557e-35,0.0,9.598690096911103e-12,1.7347928384982967e-27,1.494211948028206e-47,0.0,0.0,1.3324905089863667e-20,2.3395297276842784e-13,3.1394699455220194e-24,0.0,4.84993205284633e-13,6.234297631209776e-23,0.0,6.82045476041801e-29,6.26285159414896e-26,0.0,0.0,0.0,7.178250139658922e-26,0.0,2.1219316236965327e-12,2.9978661412152335e-23,0.0,8.244281462824274e-14,5.875976624190302e-13,1.4768261695120534e-13,0.0,1.509191674862737e-13,1.5930935445490945e-14,2.033437382097362e-29,0.0,0.0,1.0028390888546415e-22,8.183716789405571e-16,0.0,0.0,0.0,0.0,0.0,7.858089560049325e-14,2.41652585427195e-14,0.0,5.641796751714425e-13,5.98454540253582e-16,1.8549658824479894e-13,1.0342219469550396e-14,1.2607690885078688e-14,5.133132311728756e-14,1.1769204236923353e-12,0.0,0.0,3.240935570109905e-15,0.0,2.1122112102110538e-12,0.0,0.0,1.0348454914922182e-16,0.0,7.635484962548175e-13,0.0,0.0,1.314618908888661e-13,2.292310563307539e-13,0.0,6.713652730646143e-22,0.0,1.839659098495136e-21,0.0,0.0,2.766422969914948e-25,3.0596602423181273e-24,0.0,1.38473968377859e-23,1.1494447752776364e-12,6.373250354356937e-13,1.7158469911678817e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883165957564406e-14,4.769338448833238e-13,3.31917895945072e-14,0.0,6.161004292815476e-25,5.1427813428310335e-14,2.5468847845680603e-14,0.0,1.1672297197691644e-12,6.889225911749119e-25,5.101297641200152e-25,1.0000465278494515e-27,5.339662344528745e-13,0.0,0.0,8.885886110789894e-21,0.0,1.549217148501422e-09,0.0,0.0,9.07191996520887e-19,1.3958782852318483e-12,6.554679060710901e-24,3.655791361109131e-12,0.0,1.2072962701461345e-19,0.0,1.7822916652073571e-12,0.0,0.0,0.0,1.6476395777715586e-13,1.2891245076681004e-12,2.0418745442842154e-26,7.003814691881072e-13,4.987809169200929e-13,5.227106640412164e-13,5.213446449504257e-16,0.0,2.6869326060457163e-11,2.94282890724265e-13,0.0,6.211687411459105e-14,0.0,6.981531913945269e-12,0.0,0.0,4.082328317454594e-26,2.172218280876985e-26,5.236199093506541e-26,3.33712848037603e-26,6.252745120239156e-24,0.0,0.0,6.438017080390279e-16,0.0,8.983818902662962e-14,0.0,2.8929336931502353e-13,2.9115849872584054e-28,2.190641652244482e-27,3.380240348992513e-30,0.0,0.0,0.0,0.0,1.1480176167460786e-14,5.707316601779981e-14,6.953113146843069e-13,9.819832935657779e-12,4.643768532621928e-24,0.0,2.550540746469783e-18,2.1996525993920074e-21,2.3139886286822013e-19,1.8915523646254054e-20,4.3241673618824356e-14,1.3654187624783677e-16,3.850150615892141e-24,0.0,0.0,2.2820297510935617e-24,3.319229986104976e-12,5.11121972851834e-18,1.1211139422110173e-22,2.540248157840569e-14,2.4159220544526075e-13,2.6448274046731495e-16,0.0,1.0832686591377009e-43,8.671743342976675e-43,7.996942683672025e-36,0.0,8.545332104683969e-28,7.395485336070784e-27,3.058412662632682e-12,0.0,5.836020371724497e-40,6.233758744282015e-18,0.0,1.4139277227676026e-23,1.9869216068505083e-11,0.0,5.673037029796133e-35,0.0,1.0727721631923055e-17,1.8302738052438844e-24,0.0,0.0,0.0,0.0,2.5408640117191814e-11,0.0,0.0,0.0,8.184666259485979e-25,4.637554142592008e-11,1.0058896440658428e-16,1.6076449924860673e-19,4.18629527305154e-12,0.0,0.0,0.0,0.0,0.0,1.6203755779135445e-13,0.0,9.330474098868043e-20,4.3066364048816014e-15,4.277570725521455e-15,8.202832839463802e-14,0.0,3.1042251449097495e-29,3.3058447258160123e-12,3.659045561663355e-13,1.1644604156364e-20,0.0,0.0,2.3765299319362036e-30,0.0,3.335086721305071e-12,3.347363139611029e-13,0.0,0.0
0.02,0.08190531321177007,298.0000170862702,1.8935406825269492,0.28914140612349737,0.0,0.4991523223032071,2.962660844536718e-14,0.2117061333060833,4.934462279074974e-10,2.311735020593396e-21,3.65358049040491e-21,8.771061860206377e-08,2.076174029362202e-10,1.306205508498339e-11,2.8490589011452616e-12,2.489913235589176e-08,2.4616094203161936e-24,7.187527651546636e-13,7.901430250616257e-51,0.0,2.5506460195904547e-25,0.0,2.0018973260462618e-14,1.1318699175031623e-33,0.0,1.1014348939010684e-10,7.381891104110553e-27,1.580672556925797e-47,0.0,0.0,5.364798400597283e-20,5.672341508305942e-12,2.3950935410412844e-24,0.0,4.707649943653408e-13,7.490487268847741e-23,0.0,4.668534817869043e-36,1.2064157211353913e-32,0.0,0.0,0.0,1.65161555615381e-26,0.0,2.123565606781535e-12,2.982789325031252e-23,6.433442747231588e-27,8.242209390097987e-14,5.878708272310122e-13,1.4768399165932369e-13,0.0,1.5092402248464398e-13,1.5946294290435193e-14,0.0,0.0,0.0,1.2000067817691266e-22,8.207735566269295e-16,1.3204703830492483e-27,0.0,0.0,0.0,0.0,7.858280033175315e-14,2.415345221017199e-14,0.0,5.641811203684516e-13,5.988511419016051e-16,1.8549637604154958e-13,1.0339813296148409e-14,1.2607734938369007e-14,5.133142666402826e-14,1.1769204946185803e-12,0.0,0.0,3.240929607869187e-15,0.0,2.1122114587765696e-12,0.0,0.0,1.0175283413156916e-16,0.0,7.635511093071084e-13,0.0,0.0,1.3146910819297058e-13,2.292310812973747e-13,0.0,6.82797726375581e-22,0.0,2.3318838183005842e-21,0.0,0.0,2.682905630413391e-25,2.9676932169029886e-24,0.0,9.721970721771351e-26,1.149444537987332e-12,6.373251139888109e-13,1.1924774491841002e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8834115758661607e-14,4.76933922020618e-13,3.317356236162005e-14,0.0,8.774234734772136e-25,5.142782289789486e-14,2.5473421902863445e-14,0.0,1.1672297665904165e-12,1.2409408136913939e-26,2.384222351142985e-25,4.2083831093544955e-28,5.339676661356091e-13,3.2876597863719504e-29,0.0,8.83918517610793e-22,0.0,2.458432802615108e-08,0.0,0.0,9.29946710880924e-20,2.177480158470345e-12,3.041962973013087e-29,6.666230828730201e-12,0.0,1.7763339067880316e-20,0.0,3.047966145306514e-11,0.0,7.882994917056412e-14,8.679119932675303e-12,1.4240586157310485e-13,1.6088185181718365e-12,3.223160212349524e-25,8.618805331062802e-12,1.973928687563576e-12,5.227149633926571e-13,1.3350641199197108e-15,0.0,3.238784709749187e-11,2.944024023350727e-13,0.0,9.756819984570754e-14,0.0,6.982809596436098e-12,0.0,0.0,1.9453941722284604e-25,1.1344104147700606e-25,9.841792104304807e-26,2.1935798836781974e-24,4.1037464686823637e-22,0.0,0.0,6.331006723689298e-16,0.0,1.1342761235692322e-13,0.0,5.304887885595661e-13,4.682396440364058e-27,2.0741685020993687e-27,5.883403961687594e-29,0.0,0.0,0.0,0.0,4.851120770543977e-14,5.704164636306712e-14,6.958460715712535e-13,9.819834205768114e-12,4.081638987775025e-24,0.0,2.8661559488947596e-18,2.327693786635274e-21,2.4342564105856762e-20,2.1648673613606707e-20,4.415778877611562e-14,1.591041870693511e-17,1.444355512533426e-24,0.0,0.0,8.560863544576784e-25,3.3091975922433597e-12,6.944963293428207e-18,1.5233347245496695e-22,3.45351795009108e-14,2.415938976981123e-13,3.0269835542048595e-16,0.0,6.55112950772818e-44,7.105668688049265e-44,7.996960440605267e-36,0.0,4.381515067809715e-32,7.395491097301206e-27,3.2362407113301598e-12,1.0996039859564988e-28,3.482496364684264e-41,6.2337695637011985e-18,0.0,1.4139280578360436e-23,2.1589591128431942e-11,0.0,5.667780234609152e-35,0.0,1.205522747920998e-17,7.049705996993175e-25,0.0,0.0,0.0,0.0,2.570596983112193e-11,0.0,0.0,0.0,8.385666380330213e-26,4.6144651060097526e-11,1.0059227716658871e-16,1.8065831151813632e-19,4.199141329482746e-12,0.0,0.0,0.0,0.0,0.0,1.620375833199567e-13,0.0,1.0485081074233042e-19,4.9420876920483785e-15,4.918162508078013e-15,8.203042393920034e-14,0.0,3.284794641259101e-29,4.489987099247342e-12,4.2076559764731226e-13,1.1633690184045645e-20,0.0,0.0,2.5147914718686265e-30,0.0,4.524648612911804e-12,3.841806830132236e-13,0.0,0.0
0.022,0.08190563043116357,298.00017864895096,1.8935333488613006,0.28914096773443976,0.0,0.4991525421202344,2.995700704032719e-14,0.21170582176258262,3.918181765035043e-09,7.102206076934047e-22,2.3557352789679873e-21,2.4611080801493387e-07,2.1801342460493334e-09,1.317691574638357e-11,8.65435626597834e-12,2.0868002334827294e-07,4.7232234820866175e-24,7.19285835204754e-12,6.55611977055454e-52,1.6219597229788787e-38,1.8432332984864923e-25,2.538605572605911e-24,2.968001366580982e-14,1.1176882171857953e-32,1.3927577595264617e-11,1.089779206288043e-09,1.106996366203776e-26,2.2326541288199235e-47,0.0,3.868518825674905e-24,8.051353296928459e-20,4.4632867839565296e-11,2.1465509066065525e-24,3.3891363077238144e-12,4.682619853397437e-13,7.931390408537087e-23,3.998899846316326e-23,0.0,3.414637082495842e-36,0.0,0.0,3.2666199100329057e-19,5.201912055193413e-27,0.0,2.1465603416807343e-12,3.1484414161749786e-23,2.472388602194359e-26,8.24793127368942e-14,5.92413444626664e-13,1.4770704229514379e-13,8.029452468956252e-24,1.509585006292528e-13,1.6067030006527798e-14,0.0,0.0,0.0,1.475302037513952e-22,8.512981246411484e-16,2.9732697934667876e-27,0.0,0.0,0.0,0.0,7.861501558157284e-14,2.414824564520042e-14,1.6618352159868694e-23,5.642116459434944e-13,5.990974136495128e-16,1.8549633062015858e-13,1.0338524473753311e-14,1.26083162774827e-14,5.133209760326904e-14,1.1769208964268176e-12,0.0,0.0,3.240928215324759e-15,0.0,2.1122141087766903e-12,0.0,0.0,9.936309458496456e-17,0.0,7.63554157763169e-13,0.0,0.0,1.314931828663535e-13,2.2923117499572076e-13,0.0,9.06635705168955e-22,0.0,1.267455706063135e-20,0.0,0.0,2.6199520550442623e-25,2.8980928662956684e-24,0.0,0.0,1.1494448242137161e-12,6.373254547887718e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883588892954754e-14,4.769343352387246e-13,3.3093257026208334e-14,0.0,9.294099696065937e-25,5.1427848767624957e-14,2.5476162134298068e-14,0.0,1.1672331750780453e-12,3.011664026300853e-25,1.7899027971924523e-25,3.597048979029055e-28,5.339876675290414e-13,4.1248602054394896e-29,2.4504268640130926e-12,5.585984573078236e-23,5.828602304969795e-27,2.0525574706178727e-07,0.0,6.758461362295762e-11,2.6249196440271607e-20,1.1853557106453949e-11,1.0322683041111483e-30,8.413999826940064e-12,0.0,1.8551124905403186e-19,2.4795969560419063e-11,3.1953946054323023e-10,0.0,2.8750496713896953e-12,2.3047680243020246e-10,1.5909576350495808e-13,1.7160850560696948e-12,3.4289201307118154e-24,1.0241689471864077e-10,2.0648382805093747e-11,5.227751491717586e-13,1.4272610643086405e-14,3.1796097720728828e-15,1.0673900113981852e-10,2.9619942121777856e-13,0.0,5.874360681981588e-13,0.0,7.005099326024137e-12,0.0,1.666895259619467e-12,2.3208344905626365e-25,1.303538410993452e-25,7.754918990212956e-25,3.409301033870587e-23,6.37654072417997e-21,0.0,0.0,6.346549122698265e-16,2.941482675302572e-19,1.241835473178458e-13,0.0,3.771483011565407e-12,5.4396899252367e-26,9.767214298631856e-27,5.65265334296769e-28,1.2239752690634417e-28,0.0,0.0,0.0,7.259763234905548e-13,5.70302401257396e-14,7.048149063187052e-13,9.819845209481785e-12,4.242448813639843e-25,1.3031251297660302e-12,2.8971267046639155e-18,2.3283355446096555e-21,7.48888082793568e-21,2.2196874384678175e-20,4.7878020468138116e-14,4.120432042020047e-18,9.312848968417832e-25,0.0,0.0,5.519810107366157e-25,3.322321260639857e-12,7.865803237737185e-18,1.7253227065766913e-22,3.912534747184275e-14,2.4162373826655906e-13,3.1036202862288996e-16,0.0,2.808228874513781e-44,2.999799118546549e-44,7.997228622077684e-36,6.2843782250055285e-28,4.520635828095785e-33,7.395637904626837e-27,6.517841825952358e-12,1.9397761612798063e-28,4.523008734674956e-42,6.233889035356138e-18,0.0,1.4139484235070556e-23,2.2484781186244568e-11,0.0,5.67646916982652e-35,0.0,1.2185499937280794e-17,5.104654561711559e-25,0.0,0.0,0.0,0.0,2.5046594016136425e-11,0.0,0.0,0.0,2.3670074087169817e-26,4.4495374065433644e-11,1.0066932525890877e-16,1.8261099272113807e-19,4.205537258224171e-12,0.0,0.0,0.0,0.0,0.0,1.6203768211817223e-13,0.0,1.0598405761952778e-19,5.095458529126233e-15,5.0782044831020404e-15,8.207539177994557e-14,0.0,3.2856942533785585e-29,5.098908506276355e-12,4.3451665786691195e-13,1.1643688472039545e-20,0.0,0.0,2.5154718017434726e-30,0.0,5.135360031827288e-12,3.961527363352853e-13,0.0,0.0
