grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_He(9),Y_HO2(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_C(T)(15),Y_CH(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH2(S)(24),Y_CH3OH(25),Y_CH3O(26),Y_CH2CO(27),Y_C2H3(28),Y_C2H4(29),Y_CH4(30),Y_C2H6(31),Y_C2H5(32),Y_CH2OH(33),Y_CH3CO(34),Y_CH2CHO(35),Y_CH3CHO(36),Y_F(37),Y_HF(38),Y_CHF(40),Y_CH2F2(41),Y_CHF3(42),Y_CF2(43),Y_CF4(44),Y_CF3(45),Y_CH2F(46),Y_CHFO(47),Y_CF3O(48),Y_CF2O(49),Y_CFO(51),Y_C2HF4(54),Y_CHFCF2(55),Y_CH2CHF(56),Y_CH2CF2(57),Y_C2HF(58),Y_CF2CF2(61),Y_C2H4F(63),Y_C2H2F3(68),Y_C2HF2(72),Y_CF2CH(73),Y_CF3COF(77),Y_CH2CFO(79),Y_CHF2(82),Y_CF3CCH(83),Y_C3HF4(84),Y_C3HF4O(85),Y_C3H3F4(86),Y_C3F4O(88),Y_S(124),Y_S(125),Y_S(127),Y_S(128),Y_S(129),Y_C2F4(130),Y_S(132),Y_S(135),Y_S(136),Y_S(138),Y_S(141),Y_S(144),Y_C3HF4(147),Y_C3HF4(148),Y_S(149),Y_C3HF3(150),Y_S(153),Y_O2(158),Y_S(159),Y_S(161),Y_S(162),Y_S(171),Y_S(175),Y_S(180),Y_S(187),Y_C3HF2(210),Y_S(227),Y_S(237),Y_S(245),Y_S(246),Y_S(247),Y_C1OO1(262),Y_S(281),Y_S(287),Y_S(297),Y_S(307),Y_S(354),Y_S(509),Y_S(520),Y_S(522),Y_S(528),Y_S(534),Y_CF3O2(535),Y_S(539),Y_C3HF4(540),Y_S(558),Y_S(568),Y_S(573),Y_S(575),Y_S(592),Y_S(595),Y_S(621),Y_CH2O2(636),Y_CHO2(640),Y_C3HF3(881),Y_S(909),Y_S(948),Y_S(962),Y_S(967),Y_S(1038),Y_S(1060),Y_S(1095),Y_CFO2(1113),Y_S(1152),Y_S(1154),Y_S(1195),Y_S(1216),Y_S(1278),Y_S(1481),Y_S(1595),Y_C3F4(1603),Y_S(1635),Y_S(1636),Y_S(1653),Y_S(1675),Y_S(1682),Y_S(1697),Y_C2F(1707),Y_C2HF(1708),Y_S(1822),Y_S(1849),Y_S(1856),Y_S(1961),Y_C2FO(1963),Y_S(2021),Y_S(2024),Y_S(2037),Y_S(2083),Y_S(2096),Y_S(2103),Y_S(2104),Y_S(2241),Y_S(2252),Y_S(2301),Y_S(2302),Y_S(2346),Y_S(2412),Y_S(2417),Y_S(2619),Y_S(2777),Y_S(2921),Y_S(2936),Y_S(2985),Y_S(3010),Y_S(3057),Y_S(3082),Y_S(3094),Y_S(3457),Y_S(3460),Y_S(3893),Y_S(5447),Y_S(5981),Y_S(6300),Y_S(6433),Y_S(7442),Y_S(7450),Y_S(8108),Y_S(9610),Y_S(10190),Y_S(10228),Y_S(10254),Y_S(10262),Y_S(10272),Y_S(11019),Y_S(11390),Y_S(12855),Y_S(13191),Y_S(13979),Y_S(14030),Y_S(30660),Y_S(30818),Y_S(37165),Y_S(37169),Y_S(37206),Y_S(37246),Y_S(39004),Y_S(39792),Y_S(41337),Y_S(44105)
0.0,0.06123979523612075,298.0,2.2574147182774267,0.17316846689162463,0.0,0.6290359791823653,0.0,0.19779555250228073,3.3005929077801436e-12,1.2800749781313656e-13,0.0,1.4025859554415927e-09,1.560605071847545e-57,9.446485615886665e-17,4.420356190342503e-14,0.0,6.549733657207338e-12,3.117616919664201e-14,2.211552726160837e-22,0.0,7.611264090957925e-28,3.9357018182213105e-15,8.492578079499387e-16,0.0,0.0,0.0,1.607220539060462e-14,2.1697069367519542e-13,6.6465036148682095e-31,0.0,4.0602270154283015e-22,0.0,0.0,0.0,2.999872492231266e-14,3.8726690319994185e-15,0.0,0.0,3.5624111753806157e-28,0.0,2.9651636176308834e-15,0.0,7.624439517543455e-12,0.0,1.7329965318147876e-16,0.0,1.0819141693989287e-13,0.0,0.0,0.0,1.9690161239530003e-13,4.996624432999271e-16,1.4202991577879727e-17,1.0026994656392157e-16,0.0,1.5508685143817896e-14,4.327073919079145e-15,0.0,0.0,0.0,0.0,0.0,3.7171783283636824e-19,3.752903662882636e-15,0.0,1.2291415419722584e-15,0.0,0.0,0.0,0.0,0.0,2.581229412429491e-16,0.0,2.1354013082691052e-16,1.3658450671508746e-44,1.4656327825208896e-44,1.6925361246480923e-13,6.464430555487151e-14,1.1742582751849436e-37,1.237925857601585e-15,3.36618512917877e-13,8.688847486939342e-29,2.2591092909738987e-14,0.0,4.47310996046178e-15,2.8112310882685056e-17,0.0,0.0,1.8943690019951389e-16,6.373739734826659e-13,0.0,1.7229568783836456e-25,0.0,0.0,0.0,1.1608346063771166e-30,0.0,1.301046333161138e-16,0.0,0.0,1.2821364689950982e-17,3.017168614553048e-18,2.920314162134462e-23,0.0,0.0,9.346152535835199e-24,8.075400597411542e-26,1.5625025635097934e-15,2.9159275946715685e-30,4.6125104363331524e-21,0.0,3.5103214542957763e-15,0.0,0.0,0.0,5.39498158491571e-43,2.623477601812874e-33,5.900284168182892e-17,3.109470561878918e-15,3.401940233011517e-15,1.6670628634074373e-18,6.514612431323077e-15,0.0,6.103610165659571e-22,0.0,9.228770977848152e-24,0.0,2.3102937915391125e-18,0.0,0.0,0.0,0.0,2.2034038419205617e-19,0.0,0.0,1.320542148713262e-34,3.5804450470064296e-19,0.0,3.198743557949485e-35,0.0,0.0,0.0,2.0070722990081118e-14,0.0,2.8530913516016485e-20,8.819033756198414e-17,0.0,3.2474951370455417e-15,4.6858281797532275e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3895120619361493e-32,0.0,0.0,0.0,6.724933313423706e-17,0.0,0.0,1.1333100832735837e-13,8.566564416819978e-16,2.7147921512636846e-23,5.98174510276773e-15,1.0589447707377784e-19,0.0,1.449472009445332e-12,0.0,1.7215538033022283e-28,0.0,0.0,2.193064240641039e-30,1.1874565330548292e-29,2.528098523632717e-20,0.0,6.198991831620971e-38,0.0,5.509844229297336e-31,0.0,0.0,6.021818680697935e-21,0.0,1.4726921975592357e-16,1.3383331883862249e-18,0.0,1.4593038967364436e-16,0.0,2.6916629507282317e-16,1.3279227491734572e-36,4.1868905480177707e-17,6.556715027067903e-19,9.737564988074011e-43,1.1090651038360647e-15,5.098107472143726e-15,0.0,1.9825024850940973e-25,0.0,0.0,1.3730365515550846e-25,4.892206804775264e-15
0.008,0.061239812086258234,298.0000000000078,2.2574140972092205,0.17316845706257697,0.0,0.6290359876941974,0.0,0.1977955422735878,1.1991160312040316e-11,2.3189718756982245e-20,0.0,1.2479473822795802e-08,6.126210663064741e-57,9.445984152504863e-17,1.5295135992008158e-12,0.0,2.1806446825448014e-10,1.4465886992159744e-12,1.0334018784016255e-20,0.0,1.052136391316894e-33,1.9119025042315908e-22,2.5270334511778352e-14,0.0,0.0,0.0,1.2692483504792417e-13,1.0853486849194036e-20,2.0206777531995567e-29,0.0,1.9123101529818326e-20,0.0,0.0,0.0,1.339196747574415e-12,0.0,0.0,0.0,1.9689145895977064e-26,0.0,2.9667085033964453e-15,0.0,2.524316094221678e-10,0.0,2.1320325634303325e-14,0.0,1.0827944667635338e-13,5.3511498139780636e-14,0.0,0.0,1.2112244652243998e-13,0.0,1.0132347440568105e-15,6.7436255569386165e-15,0.0,1.9908284398515856e-14,7.682810406852236e-14,0.0,0.0,0.0,0.0,0.0,2.2440527631494008e-17,3.9399963805757477e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.5112999223777308e-20,2.569752876263214e-16,0.0,2.0333750227967624e-23,1.4297407743079582e-42,1.534222323043386e-42,1.6929234269121441e-13,5.590013911765774e-20,1.5140626918205716e-35,1.002294647879654e-20,1.8590979848638515e-20,1.0381597361231714e-26,2.2725138559920836e-14,6.648182643847971e-17,6.220866617023082e-21,0.0,0.0,0.0,1.894718333896156e-16,5.826357708701811e-18,0.0,1.9635902472281412e-23,0.0,0.0,0.0,1.3255229234576685e-28,0.0,1.3525917422474807e-21,0.0,0.0,1.552427425333076e-15,2.894072059935332e-16,2.7281442695170145e-21,0.0,0.0,9.806520187854808e-22,0.0,1.569055677819441e-15,3.479998866976032e-28,3.7812011452296376e-19,0.0,4.223935911527379e-13,0.0,0.0,0.0,4.209414146564109e-41,2.0180345955673262e-31,5.900283983920013e-17,3.1175365112078514e-15,4.1175123816325213e-13,2.034830163179468e-16,6.51461397819448e-15,0.0,4.190394911851888e-20,0.0,5.059631302406461e-22,0.0,3.05188836510951e-16,0.0,0.0,0.0,0.0,2.246564220215554e-17,0.0,3.494290466791803e-19,1.0355996954298172e-32,3.6194766066895537e-19,0.0,2.8888579775855687e-33,0.0,0.0,0.0,2.008486929980139e-14,0.0,2.8452592813508623e-20,8.81904070926726e-17,0.0,4.1344165445959745e-22,6.448081023055076e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2836956926903242e-24,0.0,0.0,0.0,1.9129000146116235e-19,0.0,0.0,0.0,1.4145378720768834e-30,0.0,0.0,0.0,6.731783153925319e-15,0.0,0.0,1.1333100981350639e-13,8.566564483777715e-16,8.338758561603887e-38,6.007500160910953e-15,8.533784370338274e-18,0.0,1.4494725590603503e-12,0.0,1.773537861032031e-26,0.0,0.0,2.1758187073142053e-28,0.0,2.5450200437571778e-20,0.0,7.157663861351084e-36,0.0,5.789451140151019e-29,0.0,0.0,8.611524815720742e-19,0.0,1.207498743826436e-23,1.8105370951009956e-16,0.0,1.45930098648951e-16,0.0,2.669346660179763e-16,1.6959229301402532e-34,4.619757203945716e-15,4.110406409121912e-17,1.0059860897534688e-40,1.3973101908664828e-13,5.098285375074187e-15,0.0,2.507187783628853e-23,0.0,0.0,2.9717665387383536e-25,4.89222625103584e-15
0.016,0.06123996230758291,298.00000099139226,2.2574085598568594,0.17316836519282808,0.0,0.6290360674585805,1.4963075042409749e-18,0.19779544020958723,3.087580374692415e-10,5.769649648370604e-27,3.9053783202443276e-23,1.1103551977412525e-07,6.627382311689222e-57,9.44141220761265e-17,1.5117547793905416e-12,0.0,7.268865645963169e-09,6.656905686182382e-11,0.0,0.0,3.948889037853037e-41,1.1165773229167011e-28,1.6254214896272905e-13,0.0,8.186891335663459e-26,0.0,4.742479616737737e-12,5.472418566217717e-28,1.6170218082348824e-30,3.7878329244343135e-15,1.208804757441962e-19,3.230361730903923e-13,0.0,4.3577468156905195e-14,4.05921227585092e-11,0.0,0.0,1.7265670235265003e-28,4.3157655319480984e-24,0.0,3.052672132130698e-15,0.0,8.390682350638889e-09,8.225922621681511e-34,1.1622327636328478e-12,1.987097013870728e-12,1.0834775492853698e-13,3.963815270969255e-12,3.564842384704575e-25,0.0,1.5125688681061955e-13,0.0,4.572431181091355e-13,1.7103679495924575e-14,4.388437306754857e-27,3.0292919365256595e-13,4.0700688664340985e-12,5.818346100893255e-13,4.843840838528191e-12,2.0537025153691204e-14,5.0017877824246685e-33,2.2331746903455846e-30,1.8961700869741146e-16,4.123025615753701e-29,4.337397339003593e-15,0.0,0.0,3.6337849842499574e-14,5.115349569420895e-21,3.66669918264783e-24,2.52949683379786e-24,2.728235861081078e-16,0.0,3.256002865449336e-30,1.3626970795555804e-49,7.268688007664018e-51,1.7128785527438426e-13,4.849823736820255e-26,1.5140592734274725e-35,8.145592091099873e-26,1.0306116521431977e-27,1.0380731499377525e-26,3.379801267304278e-14,5.1155250355075474e-15,8.643862832380872e-27,0.0,0.0,0.0,1.8940275397907777e-16,5.824151225609622e-18,1.741782845787944e-29,1.962860924961652e-23,6.230459610613924e-13,0.0,1.9684504577393738e-44,1.1521537958292425e-34,2.8977545278128254e-20,1.0327585796038496e-21,0.0,0.0,1.552440977055939e-15,2.8952481697418653e-16,2.70514085661553e-21,0.0,0.0,1.691744767037434e-27,1.8076460222020768e-29,2.0642994960104785e-15,3.0248526963020705e-34,3.5081211319522483e-19,0.0,4.2239367965807817e-13,0.0,0.0,0.0,0.0,3.399419208352127e-30,5.900285113527862e-17,3.82035128170148e-15,4.852799763268769e-13,2.0116212078956468e-16,6.514737049806287e-15,6.359758135889287e-20,3.745492240356548e-25,0.0,3.2426748799822816e-28,0.0,2.794521908086079e-16,0.0,3.9169453920767505e-23,0.0,0.0,7.623150319015492e-17,0.0,1.185001301586595e-18,1.0355989564150079e-32,6.79245091562914e-19,1.709421781891849e-20,2.8888586156137653e-33,0.0,0.0,4.348938225253027e-22,2.12173899534401e-14,0.0,2.844301463399939e-20,8.819055579760873e-17,0.0,5.380359278881898e-29,6.448920812590339e-15,0.0,0.0,4.246959501191623e-39,0.0,0.0,0.0,0.0,4.2230741306720005e-31,6.64735374774443e-29,0.0,8.901518137062804e-20,2.453127647223553e-18,0.0,4.884613129646255e-22,0.0,1.4145387992753283e-30,0.0,0.0,0.0,6.732359957486089e-15,3.051556560087992e-32,6.152466260428058e-42,1.1333105576063147e-13,8.56656502638154e-16,1.5808843994912232e-42,8.20513240919503e-15,3.667709440516425e-17,0.0,1.4495123013450981e-12,0.0,1.7137047584531659e-31,4.377247070472904e-33,2.8914281225419055e-15,2.175814523459594e-28,0.0,3.931354307245367e-20,0.0,7.182732609685373e-36,0.0,5.789440032222762e-29,0.0,0.0,8.589363112154099e-19,0.0,9.929334358078801e-31,1.8098325075868172e-16,0.0,1.4592981404091457e-16,0.0,2.717139079069057e-16,1.6969052110623814e-34,4.624048590009966e-15,4.110675967077421e-17,1.7503531362715e-39,1.3973155716508687e-13,5.10014366678504e-15,0.0,0.0,0.0,0.0,1.9286630475742578e-23,4.894460504638153e-15
0.02,0.06124048658918948,298.00001957294705,2.257389234343253,0.1731679913135771,0.0,0.6290363947602129,2.1591933419749453e-18,0.19779494857485544,4.145776754175134e-09,9.219814938560707e-27,6.967207211061153e-23,4.521925910468217e-07,6.611626195827599e-57,9.425284366523237e-17,2.1805118975401683e-12,4.87601237660851e-12,9.618027329266742e-08,1.2074690774264993e-09,2.0684277179282695e-28,0.0,8.768119256482679e-45,1.850953884248951e-28,3.1123614086186157e-13,3.4659445873699068e-12,3.653616524776447e-24,1.0155524756700944e-41,7.737453588604823e-11,5.693565815592108e-35,3.811933513569694e-30,7.437448126112074e-14,2.8461888240847553e-19,7.513976040280435e-12,5.30106864777746e-33,7.977509709431086e-13,4.868780804900293e-10,0.0,0.0,4.21818122426673e-27,1.0931521629147432e-22,0.0,4.8572054459123925e-15,0.0,1.1064381972147117e-07,3.2892668703459873e-32,2.438758125987488e-11,4.608932121135867e-11,1.081520916162737e-13,9.290784702651112e-11,6.289071973815625e-25,0.0,9.12945863621515e-13,0.0,1.3154860959546095e-11,2.4696768733403996e-14,6.344844113334809e-27,7.148789423258529e-12,8.706644656666784e-11,1.3884038423830367e-11,9.97007966820459e-11,5.855419368264282e-13,1.777669099484209e-31,6.479110667407625e-29,3.4116931231207963e-16,1.2672461975663865e-33,1.8644049330992322e-13,1.2206971990604122e-21,0.0,5.567172258520467e-12,9.614438324301041e-21,8.903619032965085e-24,3.647807728758431e-24,7.910174372001471e-16,0.0,2.2305392737837885e-30,7.071547140810129e-48,2.1691527453829217e-51,2.2424511670097135e-13,1.746107810451258e-30,1.51405424945075e-35,1.0394532698882557e-29,4.4314028815183194e-33,1.038065178487197e-26,3.781871836592966e-13,1.4883796882482588e-13,3.2528288627958184e-29,1.6334660964993129e-32,1.259872918719453e-40,4.3698992243653547e-13,1.8989248994563655e-16,5.824150572590727e-18,3.107466952196265e-29,1.9628446100875456e-23,1.8015733283443476e-12,5.949482741286659e-41,1.270864101361837e-42,4.1407665583705806e-39,5.454558258699496e-20,1.4831394122263888e-21,0.0,1.4106110594587394e-13,1.5524793476900234e-15,2.931045081236185e-16,2.6946782920397176e-21,0.0,0.0,1.4792523582141891e-28,2.049724819490629e-29,1.616153311567798e-14,1.0871081522090444e-38,3.494437302147976e-19,0.0,4.22393939640661e-13,0.0,7.632207426116683e-31,0.0,1.4707359070831074e-40,6.116787869210516e-30,5.900294998109518e-17,2.5823087368140597e-14,5.421117525478643e-13,2.901218637381464e-16,6.518543016644328e-15,9.177245414970927e-20,6.80655278474387e-30,0.0,5.030828935249399e-28,0.0,3.978050091659211e-16,0.0,5.652167832925412e-23,0.0,0.0,8.514656502969244e-17,0.0,1.717259404925994e-18,1.0356121790030776e-32,1.0391641800861833e-17,2.4667339111925082e-20,2.88886850428639e-33,0.0,1.672200500925612e-16,8.17415569701545e-22,5.535942079030821e-14,0.0,2.865518981867616e-20,8.819340733136085e-17,0.0,1.1853300025691612e-30,6.4877833213128666e-15,0.0,0.0,1.2478495864996492e-37,1.556790649317957e-14,0.0,1.9972549762314364e-16,0.0,1.2200927210897629e-31,1.2512578352671705e-28,0.0,1.6838815738159527e-19,3.500226704059139e-18,0.0,9.240435697362007e-22,0.0,1.4145562276937673e-30,0.0,0.0,0.0,6.7534442345805315e-15,7.42796784178448e-32,1.6399987947145028e-40,1.1333222399031354e-13,8.566567821939821e-16,2.6114884589407e-41,7.379341705774264e-14,6.381271192136123e-17,0.0,1.4506064511488103e-12,0.0,3.6961418927531724e-33,1.0639623887898201e-32,1.0749772453344024e-13,2.1758110601315725e-28,0.0,4.669612479024871e-19,8.947543625811071e-14,7.204729012196598e-36,0.0,5.789430576932536e-29,0.0,0.0,8.590144583616212e-19,1.1032359048018963e-16,3.539088011617688e-33,1.8100001430570555e-16,1.0477743532518934e-23,1.4592969810482884e-16,0.0,5.405534056650263e-16,1.6978305568789728e-34,4.7896185726205196e-15,4.1231505645693726e-17,4.529516554981879e-39,1.397503385636415e-13,5.178376900548365e-15,0.0,0.0,0.0,0.0,7.477980678705208e-22,4.991248706301278e-15
0.022,0.06124156132247807,298.00019866857434,2.2573496196496947,0.17316689574569985,0.0,0.6290373672743254,6.895923074134431e-18,0.19779310150764634,2.991033645311567e-08,8.598147688188069e-26,1.1639231490792155e-22,1.1279545685184515e-06,6.535601901802546e-57,9.392829660250728e-17,6.962836139278569e-12,5.2685105861332134e-11,6.790019737919647e-07,1.1486615677616698e-08,3.8071758589928096e-27,0.0,2.9851651802445654e-43,3.445738612176079e-28,5.768701613001151e-13,3.692507972932923e-11,7.549778683292394e-23,2.9779880168498828e-40,6.670172624690488e-10,1.867550002345807e-41,1.7949826879097327e-29,7.268520867037704e-13,1.3434519440699365e-18,8.3796810158528e-11,2.144593928913649e-31,7.2525077901435324e-12,3.1355458292663564e-09,4.769280475745084e-13,0.0,1.6559767863203887e-25,1.4301764304139628e-21,3.760310895469603e-31,2.4248601782396086e-14,0.0,7.78590225993387e-07,5.854116352026194e-31,2.665918499438557e-10,5.400225188442186e-10,1.0662428582258054e-13,1.1267104398090454e-09,1.1558195310377831e-24,0.0,1.0729764471727176e-11,0.0,1.903896768870348e-10,2.9309739077936333e-14,2.0217710166267836e-26,9.162671359021098e-11,9.703258341881055e-10,1.692349062517045e-10,1.0432748428038074e-09,8.184668783230703e-12,7.124832552982774e-30,2.9740245877997316e-27,4.547917626750904e-16,5.862955069073683e-32,3.039489612050693e-12,2.0871402710441236e-21,9.100956129239278e-25,8.426820166683122e-11,1.854236987289354e-20,1.6455964859950574e-23,1.1685429859091083e-23,9.596175987757051e-15,1.4720100763757925e-14,3.084355918172938e-29,8.845658723621162e-47,3.619686018244081e-50,9.441540311308368e-13,2.7746007209482877e-30,1.5140936824574725e-35,2.3705679252877826e-29,4.309289668929177e-33,1.0380673584699987e-26,5.81990519764645e-12,2.2303241107877475e-12,4.2740535045583867e-29,6.954728042020099e-31,1.546949121898342e-39,7.0931243518112594e-12,1.9778148729035495e-16,5.824229419490216e-18,5.191266345594423e-29,1.9628368074700418e-23,4.27157503495539e-12,7.697644610358829e-40,1.589542585791367e-41,6.57908112766552e-39,1.0519702305045959e-19,1.2125556506141338e-20,1.3241350793358984e-13,2.7070653153500244e-12,1.5533424583719584e-15,3.6487131690161795e-16,2.7082802705911015e-21,0.0,2.6459528637121946e-14,1.6979945409357163e-28,2.520020207776763e-29,2.2032697050090763e-13,1.7272604332264004e-38,4.531488349072693e-19,0.0,4.2239470428987166e-13,0.0,1.404144820272943e-30,0.0,4.3162389063712155e-37,8.016853454220694e-30,5.900425976837525e-17,3.757402761415065e-13,6.543597454764265e-13,9.261525012048076e-16,6.5785408808605436e-15,2.9310085087941968e-19,6.2381422062477666e-30,0.0,9.363468618502653e-28,0.0,3.218019258587814e-15,0.0,1.8051367443818546e-22,0.0,0.0,5.749067350655448e-17,0.0,2.03822973822781e-18,1.035638431992447e-32,1.6146718631804226e-16,7.878258992707597e-20,2.8889579471374498e-33,0.0,2.036178415459544e-13,1.5764835551646356e-21,5.785356535936266e-13,1.6290109841423633e-21,3.2395367638737926e-20,8.824781087001613e-17,0.0,1.5710680118526217e-30,7.408307374034486e-15,0.0,0.0,1.7951998209252048e-36,3.161571610200778e-13,4.9598822383615036e-15,3.8133291971638645e-15,3.652746818980527e-30,2.599206367981683e-31,2.4132119128955143e-28,0.0,3.2516180247982274e-19,4.004596323562344e-18,0.0,1.7844093483802275e-21,0.0,1.4148069908782364e-30,0.0,0.0,0.0,7.189644866560036e-15,1.3739079738183953e-31,3.419631993853256e-39,1.133500209974456e-13,8.566580131972784e-16,6.479438129812634e-40,1.0690236117335126e-12,1.8296165495312945e-16,0.0,1.4659618423504958e-12,3.21389065798701e-15,3.9344295506985236e-33,1.9670305836188582e-32,1.5553961388093704e-12,2.175798938822293e-28,0.0,7.169795843393543e-18,1.6405353490843873e-12,7.232126473758519e-36,0.0,5.789396639225136e-29,0.0,0.0,8.656596877314414e-19,4.2924911420701756e-15,5.669606609286663e-32,1.823996228133952e-16,1.4758892761931726e-22,1.4592970200366407e-16,1.1135677876494564e-24,6.103958047262812e-15,1.7001225187706849e-34,8.025733437082566e-15,4.418355746002274e-17,7.176011393668869e-39,1.4019832329923055e-13,6.845280017999712e-15,1.827954379102522e-43,0.0,0.0,5.266259382171477e-15,3.2986700789448856e-21,7.112259997762463e-15
0.024,0.061245191000967245,298.00255967880486,2.2572158399337447,0.17316050392647403,0.0,0.6290431063519011,6.157332231301507e-17,0.19777995606363155,2.6917182363912735e-07,3.788047006046447e-24,3.6223682739715215e-22,3.1379797961328324e-06,6.483575184867044e-57,9.294977910299513e-17,6.199402768944773e-11,6.736493649930296e-10,5.9672780364899e-06,1.3839718278524855e-07,3.97610189097479e-25,0.0,4.814519656807212e-41,2.5996859231627724e-27,2.1367680842035464e-12,4.5189231914173474e-10,3.963614009956313e-21,2.949919936714628e-38,7.246125775963076e-09,1.343204002458851e-41,5.561726523198676e-28,8.986148547337768e-12,4.1505571542705087e-17,1.1882024852272454e-09,2.2762356071943354e-29,8.306443450895665e-11,2.497833227761441e-08,9.843178909237271e-12,0.0,2.157321222919337e-23,4.655890153136344e-20,4.15905347590287e-29,3.085542876793136e-13,0.0,6.818932475201675e-06,2.466147261712414e-29,3.7151259036759084e-09,8.080660624876043e-09,9.339051299779897e-14,1.7492792322471948e-08,4.8830783631958806e-24,1.761739725674731e-31,1.8269939622675956e-10,0.0,3.5467225039094168e-09,3.648137707842845e-14,1.8201225378189916e-25,1.5097295799877959e-09,1.3797950356448935e-08,2.640087383221362e-09,1.3872699543837143e-08,1.4699364337606957e-10,9.30669565156707e-28,4.505551166846047e-25,8.178809674000016e-16,8.562534927152572e-30,6.359015013464e-11,6.626348886254382e-21,1.1099800898586212e-22,1.6036947191980898e-09,7.780117715258544e-20,7.347755787446906e-23,1.060441798738869e-22,2.120638455202473e-13,1.2727125089704815e-12,2.1446739876092158e-27,1.2382743345226252e-45,6.417582188277613e-48,1.4234042397067988e-11,8.635987580869451e-30,1.5148401684573474e-35,3.734289799514306e-27,4.338747458962922e-33,1.0383218726367169e-26,1.222817913868354e-10,4.311862410469821e-11,1.2234963316795285e-28,1.2044502996370698e-28,2.130260650746155e-38,1.3503537789612272e-10,3.496295605109365e-16,5.825598916089662e-18,1.6156777259309146e-28,1.9631608184810723e-23,2.513968343275569e-11,1.07531757046057e-38,2.2148133337923423e-40,2.0477497021973618e-38,4.414099018396021e-19,3.2944682188553403e-19,3.81732728192646e-12,5.263950861177139e-11,1.5800572443920083e-15,2.3104808157703943e-15,3.2046340552706113e-21,0.0,6.951461125175764e-13,8.294287622268253e-28,6.419571368417124e-28,4.23090683959861e-12,5.376232641241751e-38,3.6132383930044965e-18,0.0,4.224003956159418e-13,0.0,5.938668843220381e-30,0.0,1.3852650342445844e-34,1.8610225497625803e-29,5.903735723619688e-17,7.9122735028748e-12,1.5585286386208374e-12,8.244002930825223e-15,7.86015685477651e-15,2.617270328679718e-18,9.107975132543013e-28,0.0,6.988292190313038e-27,1.267528834824937e-43,8.673504192244789e-14,1.9237413479389727e-19,1.611771384247806e-21,7.267801136998887e-12,7.740064158510642e-12,9.630984564650511e-18,0.0,2.536789119679193e-18,1.0360021596646573e-32,3.345152998616574e-15,7.035171204855588e-19,2.890105333406207e-33,0.0,3.971665613310087e-12,6.615305510677714e-21,1.1442259482124912e-11,8.0861082334478e-20,1.295760418191253e-19,8.967554037118464e-17,1.8596810389083514e-22,1.1752914360644246e-29,3.678923314768563e-14,0.0,0.0,6.074047919693507e-35,8.110875927240668e-12,1.594847812492421e-13,7.070230986978706e-14,5.027757422779914e-28,6.616183198828848e-30,1.0127383710316395e-27,1.3654241920068763e-16,1.3656087784678689e-18,4.548598182994167e-18,0.0,7.495620783723252e-21,0.0,1.4198975019916114e-30,0.0,1.0585439758750002e-14,0.0,1.9369847948601833e-14,6.139354513880386e-31,1.7516174620142083e-37,1.1372582719732714e-13,8.566687904680779e-16,4.232411663896441e-38,2.153642535308124e-11,2.440366376955463e-15,1.6131569322804918e-12,1.7584723275142906e-12,8.614059443242697e-14,1.0982310010628869e-32,8.786176762668723e-32,2.8759634353571908e-11,2.175710822407022e-28,3.167562711300514e-32,1.4948363273243382e-16,3.5028380395928924e-11,7.641920749176131e-36,0.0,5.78914908244534e-29,0.0,0.0,1.106760378279078e-18,1.274732433701042e-13,4.572128619227293e-30,2.331961222038103e-16,1.6139001850593954e-21,1.4593013298571982e-16,2.1060712836262756e-22,1.6092749214103654e-13,1.7482179365655576e-34,9.34405379009728e-14,1.3839479183797347e-16,1.632132062037029e-38,1.5465168880922132e-13,5.47580741131817e-14,5.906688582354536e-42,2.5386127936572765e-24,2.0757069327095714e-14,1.7446104532138385e-13,3.0028050026396763e-20,6.979388780987785e-14
